PeakID	Title	Scans	RT left(min)	RT (min)	RT right (min)	Precursor m/z	Height	Area	Model masses	Adduct	Isotope	Comment	Reference RT	Reference m/z	Formula	Ontology	InChIKey	SMILES	Annotation tag (VS1.0)	RT matched	m/z matched	MS/MS matched	RT similarity	Dot product	Reverse dot product	Fragment presence %	Total score	S/N	MS1 isotopes	MSMS spectrum
11	Unknown	13	0.01592383	0.1363105	0.2565931	230.2853	1114.86779785156	3350.11254882813	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	22.29736	230.85192:3667 230.98506:6781 232.76301:6183 232.85047:8166 233.15352:7760 233.84253:2665 233.9142:4925 234.87316:9163 235.16947:9838	
12	Unknown	13	0.005450914	0.1363105	0.2767117	262.6963	1261.00305175781	3789.240234375	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1.69287	263.86377:4333	
13	Unknown	13	0.09621495	0.1363105	0.246566	289.795	79124.6875	656812.3125	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	10.80164	289.79497:17726 292.76655:177237 292.80033:114702 293.17527:4940 293.76838:2573 293.8042:4931 293.86452:3271 294.75573:2185 294.76402:305910 294.77253:2216	
14	Unknown	13	0.07618383	0.1363105	0.216435	293.8645	10362.9697265625	57672.29296875	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	5.474844	293.76838:2573 293.8042:4931 293.86452:3271 294.75573:2185 294.76402:305910 294.77253:2216 294.7987:206562 294.90231:24325 295.76754:3096 295.80252:4320 295.9075:2011 296.76198:163601 296.79683:76022 297.7648:2281 298.7596:39724 298.79478:12047	
15	Unknown	13	0.0862088	0.1363105	0.4895498	301.7661	307827.59375	5900542	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	43.23347	301.76605:71292 303.76415:102232 304.76829:5020 305.76214:62263	
16	Unknown	13	0.06616723	0.1363105	0.1963747	304.7632	24630.931640625	147851.4375	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	15.60297	304.76829:5020 305.76214:62263 306.80724:3588 307.76012:14802 309.16878:2294 309.76003:1963	
17	Unknown	13	0.06616723	0.1363105	0.3270717	321.7846	14100.3193359375	130278.9296875	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	18.77014	321.78457:2730 322.77512:2135 323.80664:8154 324.77278:2682 325.80414:9356	
18	Unknown	14	0.01592383	0.1463397	0.2666659	98.22884	1145.95056152344	3442.56860351563	null	[M-H]-	M + 0	similar chromatogram in higher mz_19; similar chromatogram in higher mz_20; similar chromatogram in higher mz_21; similar chromatogram in higher mz_34; similar chromatogram in higher mz_25; similar chromatogram in higher mz_27; similar chromatogram in higher mz_28	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	22.91901	98.02301:6314 98.02383:7737 98.94751:3066 98.96585:10149 99.00484:1802 99.00554:2610 99.0185:3249 99.0414:8215 99.04339:4773 100.00287:44630 100.98245:6954 100.98425:1011235 101.02298:6742 101.02334:15645 101.03433:2593 101.05953:219649 101.97975:15631 101.98806:3086 102.01847:2978 102.05515:9734 102.06319:7231 103.00256:6319 103.01377:188326 103.03542:2512 103.03864:3480686 103.0405:16034 103.07263:3108 103.07523:3237	
19	Unknown	14	0.01592383	0.1463397	0.2666659	143.1289	1058.41296386719	3179.595703125	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	21.16826	143.01105:5260 143.03214:2424 143.03356:5350 143.07028:8915 143.10641:50230 143.91442:2338 144.1097:6188 144.97421:91237 145.04898:3145 145.08544:3148 146.02321:17817 146.96165:3857 146.9648:592554 146.96862:1978	
20	Unknown	14	0.01592383	0.1463397	0.2666659	194.1645	1062.68176269531	3192.41967773438	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	21.25364	194.00933:5741 194.86313:8351 194.86764:1308972 194.87248:5947 194.90442:8023 194.93862:2662 195.8707:13131 196.85696:2053 196.86121:8533 196.8658:1146660 196.87071:6089 196.93693:10418 197.15301:2074 197.8619:3212 197.86883:8904 198.86376:155102 198.95306:2620	
21	Unknown	14	0.01592383	0.1463397	0.2666659	197.5689	1165.42211914063	3501.06372070313	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	23.30844	197.15301:2074 197.8619:3212 197.86883:8904 198.86376:155102 198.95306:2620 199.16918:11433 200.17209:2995 200.95171:2555 201.07505:2621	
22	Unknown	14	0.1162565	0.1463397	0.3473466	230.8528	18104.029296875	150923.671875	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	10.01868	230.85234:6201 230.98506:6030 232.03672:2216 232.84977:2795 233.15465:3099 233.8421:3309 234.76102:2245 234.87366:11312 235.16927:7061	
23	Unknown	14	0.0862088	0.1463397	0.216435	254.8634	75829.4453125	542857.3125	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	4.960458	254.83821:2197 254.86343:20253 255.23146:38320 256.23464:7511 256.86156:7951 258.85972:4677 258.91257:2450	
24	Unknown	14	0.005450914	0.1463397	0.3371988	275.6932	1081.46301269531	3248.8408203125	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	21.62926	276.79772:22538 277.92348:9639 278.79652:10661 278.98649:5138	
25	Unknown	14	0.01592383	0.1463397	0.2666659	319.7581	1086.857421875	3265.04638671875	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	21.73715	319.80149:2015 320.89396:3355 321.7832:4623 323.80618:5530	
26	Unknown	14	0.03606948	0.1463397	0.2867637	336.8033	14428.1884765625	131163.375	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	6.569641	336.80335:4235 337.90461:6263 339.90243:3566	
27	Unknown	14	0.01592383	0.1463397	0.2666659	337.5146	1156.68786621094	3474.82495117188	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	23.13376	337.90461:6263 339.90243:3566	
28	Unknown	14	0.01592383	0.1463397	0.2666659	339.6596	1059.71398925781	3183.50415039063	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	21.19428	339.90243:3566 343.79624:2683 343.89602:2867	
29	Unknown	15	0.005450914	0.1563228	0.3777568	75.00726	78667648	1627464064	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	15.30264	74.9017:2409 74.93653:2853 74.96792:2649 74.98578:5156 74.9864:12063 74.99001:3140 74.99063:2468 74.99248:3505 74.9941:4517 74.99494:4205 74.99771:15187 74.99833:4485 74.99887:5760 75.00018:4067 75.00064:8201 75.00157:2987 75.00203:5165 75.00295:9584 75.00364:8605 75.00426:10707 75.00511:10690 75.00611:86566 75.00726:20038162 75.00842:117016 75.00904:23931 75.00965:22239 75.01058:11646 75.01196:10003 75.01281:3970 75.01358:6965 75.01412:4928 75.01497:6063 75.01659:13351 75.01712:5033 75.01897:2392 75.0199:3174 75.02082:2473 75.02637:2733 75.02848:20070 75.04332:3258 75.04641:3178 75.07787:4365 75.11282:2478 76.01065:456738 76.01372:3395 76.96869:59279 76.98664:3641 77.01168:58941 77.01299:2244 78.95782:4240	
30	Unknown	15	0.005450914	0.1563228	0.3574757	110.645	1104.24694824219	3316.65234375	null	[M-H]-	M + 0	similar chromatogram in higher mz_32; similar chromatogram in higher mz_33; similar chromatogram in higher mz_36; similar chromatogram in higher mz_37; similar chromatogram in higher mz_39	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1.555674	111.01883:15273 111.04388:3286 112.9844:18047 113.02358:7732 113.0344:5745 113.05962:5968 114.01853:7762 114.89442:2668 114.8953:4491 114.89997:2690 114.91691:3277 114.92684:2596 114.92816:2347 114.93225:21386 114.93502:6852167 114.93707:47625 114.93838:9208 114.93941:5814 114.94131:2875 114.94364:2921 114.9527:2826 114.97521:6212 115.00006:5851 115.0024:26905 115.03853:24847 115.07513:220142	
31	Unknown	15	0.1062378	0.1563228	0.2666659	189.8634	34539.1328125	239444.828125	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	10.13369	189.86339:8987 194.86153:3448	
32	Unknown	15	0.02604663	0.1563228	0.2767117	190.6016	1084.11328125	3256.17993164063	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	21.68226	194.86153:3448 194.86769:1248829 194.87217:11345 194.87475:2545 194.90443:10312	
33	Unknown	15	0.02604663	0.1563228	0.2767117	195.4003	2278.98315429688	6845.02197265625	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	45.57966	194.90443:10312 195.87039:4856 196.86585:1109089 196.93698:9640 197.86885:11329 198.07559:2249 198.86376:117102 199.16886:9461	
34	Unknown	15	0.005450914	0.1563228	0.2867637	228.0159	3484.20922851563	11967.552734375	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	4.038191	228.01588:3091 228.83414:2497 228.86969:8681 228.93062:44304 228.98895:2353 230.98508:5456 232.85063:4971	
35	Unknown	15	0.005450914	0.1563228	0.3574757	231.8914	1678.51110839844	5041.47900390625	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2.132248	232.85063:4971 233.15425:4900 233.91336:2968 234.8741:8654 235.16916:9522 235.95246:24102 236.87175:7381	
36	Unknown	15	0.02604663	0.1563228	0.2767117	234.3334	1196.61499023438	3594.08349609375	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	23.9323	233.91336:2968 234.8741:8654 235.16916:9522 235.95246:24102 236.87175:7381 237.12331:28816 237.93084:2744 238.12634:3762 239.1389:9355	
37	Unknown	15	0.02604663	0.1563228	0.2767117	241.7057	1866.54272460938	5606.23974609375	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	37.33086	241.85057:5867 242.17644:2144 243.87394:20714 244.90448:2633 245.87178:22663	
38	Unknown	15	0.1162565	0.1563228	0.2064018	256.8621	59315.75	313946.0625	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	0.9539603	256.86194:14262 258.85925:2718	
39	Unknown	15	0.02604663	0.1563228	0.2767117	275.5109	1095.63195800781	3290.77685546875	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	21.91264	276.79774:24490 276.93101:3013 277.92322:7018 278.79578:11912 278.98595:2320	
40	Unknown	15	0.06616723	0.1563228	0.1963747	294.7988	769396.4375	5497151	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	77.16167	294.76413:289045 294.79879:171003 294.90221:23848 295.7953:4695 295.80194:4968 296.7621:127456 296.79632:66301 296.91739:2687 297.76482:2954 298.75972:33199 298.79428:8451	
41	Unknown	16	0.1162565	0.1663333	0.2264682	222.8963	3725.765625	15195.91796875	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2.368358	222.8963:2047 223.03604:9235 223.79744:30324 224.87669:30932 225.79431:18573 226.87224:8366 226.8747:12198 227.16465:2203 227.20038:3546 227.79315:6586	
42	Unknown	16	0.03606948	0.1663333	0.2867637	255.4476	1276.52563476563	3834.24340820313	null	[M-H]-	M + 0	similar chromatogram in higher mz_43; similar chromatogram in higher mz_44; similar chromatogram in higher mz_46	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	25.53051	255.07184:3400 255.23139:41574 256.23532:7414 256.86207:13377 256.92602:2064 258.86023:3399 258.91209:3242	
43	Unknown	16	0.03606948	0.1663333	0.2867637	280.4314	1455.94506835938	4373.15771484375	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	29.1189	280.79476:2681 283.26298:16155 283.80048:246457 283.90037:2176 284.26655:4423 284.80375:5402	
44	Unknown	16	0.03606948	0.1663333	0.2867637	286.5659	1190.57006835938	3576.0625	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	23.8114	286.79559:3059 286.80139:8547 287.7966:128783 288.80026:5071 289.79499:16245	
45	Unknown	16	0.1162565	0.1663333	0.2064018	293.763	12587.7783203125	58178.328125	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	7.081044	293.76959:3162 294.7641:242734 294.79869:155794 294.90242:24678 295.76755:6195 295.7959:2551 295.80193:6797 296.76198:144084 296.79634:66214 296.93134:3479 297.80016:3792 298.75972:24518	
46	Unknown	16	0.03606948	0.1663333	0.2867637	355.7723	1337.27197265625	4016.70434570313	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	26.74544	357.06:5336	
47	Unknown	17	0.1563228	0.1763415	0.2666659	119.9379	6098.41943359375	26638.328125	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	4.19184	119.93731:3029 121.02822:124419 121.03937:2263 122.02362:4514 122.03129:3579 122.96623:84137 123.04402:3725 123.90081:362744 123.98769:3473 124.00046:6509 124.0396:3105	
48	Unknown	17	0.04610281	0.1763415	0.2968345	186.7722	1035.06713867188	3109.6318359375	null	[M-H]-	M + 0	similar chromatogram in higher mz_53; similar chromatogram in higher mz_54; similar chromatogram in higher mz_55	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	20.70134	187.86495:22393 188.93787:80076 189.8637:3778 190.94308:2587 191.10649:2687	
49	Unknown	17	0.06616723	0.1763415	0.5405953	203.873	4485486	100199848	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	3147.482	203.8333:411997 203.86818:1101499 203.87301:8896 203.87577:2469 204.87067:16871 204.91171:2389 205.15829:27270 205.83155:398556 205.86623:976218 205.87113:5119 205.87393:2413 206.83483:3179 206.86411:4496 206.86907:19780 206.94844:8235 207.82911:89537 207.86429:96105 207.94355:6341 207.99831:14250 208.02535:35463 208.86745:3330 208.87031:3124	
50	Unknown	17	0.1363105	0.1763415	0.2064018	230.765	7182.28125	26837.751953125	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2.46971	230.76505:2362 230.85194:3025 230.98508:7038 232.8502:4520 233.15294:8127 234.87324:11914 235.16929:6342	
51	Unknown	17	0.1062378	0.1763415	0.2867637	234.7598	7047.71826171875	51457.38671875	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	5.714827	234.87324:11914 235.16929:6342 235.95214:29485 235.99457:2374 236.87136:13787 236.95174:3137 237.12352:20051 238.12677:2598 238.87005:3512 238.87661:2449 239.13904:5910	
52	Unknown	17	0.126294	0.1763415	0.2666659	261.908	4370.64697265625	22826.017578125	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	5.259127	261.90801:2968 264.32227:1960 265.86263:4335	
53	Unknown	17	0.04610281	0.1763415	0.2968345	297.559	1231.03112792969	3698.3623046875	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	24.62062	297.80077:3150 298.75972:27960 298.79489:7684 298.91346:2905 300.75774:2330 301.76607:65780	
54	Unknown	17	0.04610281	0.1763415	0.2968345	315.6498	1221.73693847656	3670.43994140625	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	24.43474	315.80867:14867 316.72572:2039 317.80245:2725 317.80648:2603 319.78456:2117 320.28893:2053	
55	Unknown	17	0.04610281	0.1763415	0.2968345	349.6342	1179.90954589844	3544.77905273438	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	23.59819		
56	Unknown	18	0.005450914	0.1863644	0.3980296	74.6744	1244.0478515625	3738.77465820313	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1.256946	74.6744:2320 74.90147:2080 74.96815:2953 74.98609:20471 74.98908:2929 74.99001:6467 74.99216:3221 74.99394:2833 74.99594:2008 74.99755:7094 74.99871:4412 74.99955:8342 75.00079:4729 75.00179:2196 75.00241:7567 75.00333:8031 75.00425:9774 75.00487:13759 75.0061:54045 75.00725:17847934 75.00841:122207 75.00995:10070 75.0108:8610 75.01157:9299 75.01342:2372 75.01435:4471 75.01527:6954 75.01673:9536 75.01835:3155 75.02028:4680 75.02274:2786 75.0249:3605 75.02575:2137 75.02821:11374 75.02883:8806 75.03191:2644 75.04617:2230 75.04671:2140 76.01065:393943 76.96867:56395 77.01168:43616	
57	Unknown	18	0.04610281	0.1863644	0.3068968	91.14213	1303.23266601563	3916.64428710938	null	[M-H]-	M + 0	similar chromatogram in higher mz_58; similar chromatogram in higher mz_60; similar chromatogram in higher mz_63	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	26.06465	91.02076:146510 91.03895:7533 92.02039:2670 93.00812:4389 93.03333:36536 94.02804:2804 94.0288:3596 94.0368:4373 94.97797:19198 94.97917:2304536 94.98082:13096 95.979:40757 96.0078:74115	
58	Unknown	18	0.04610281	0.1863644	0.3068968	194.779	1071.93432617188	3221.5166015625	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	21.43869	194.86765:1206492 194.87216:7648 194.90442:8874 195.86387:2345 195.87005:8953 195.90515:4309 196.86121:5195 196.86581:1084896 196.87071:6769 196.93721:5762 197.86256:6150 198.86377:152016 199.16884:7099	
59	Unknown	18	0.1162565	0.1863644	0.246566	208.8674	26276.986328125	182419.671875	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	6.550646	208.86743:4298 208.87029:4096 209.02894:4367 209.04399:13993 209.15405:2216 209.82639:11759 210.86262:2858 212.02003:4514 212.07421:10069 212.83387:522801 213.01401:6964 213.83692:4587	
60	Unknown	18	0.03606948	0.1863644	0.3169614	209.1541	1622.99963378906	4877.6494140625	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1.226272	208.86743:4298 208.87029:4096 209.02894:4367 209.04399:13993 209.15405:2216 209.82639:11759 210.86262:2858 212.02003:4514 212.07421:10069 212.83387:522801 213.01401:6964 213.83692:4587 213.93076:2540	
61	Unknown	18	0.0862088	0.1863644	0.2867637	242.1755	3583.54809570313	16000.404296875	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	3.20524	241.85055:4307 242.17552:2313 242.18357:1888 243.87351:22346 245.87205:13953	
62	Unknown	18	0.1363105	0.1863644	0.3169614	260.9013	2849.76538085938	9228.251953125	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2.848268	260.92775:2400 263.86377:2205 265.86158:2599	
63	Unknown	18	0.04610281	0.1863644	0.3068968	277.6246	1200.97509765625	3609.32641601563	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	24.0195	277.9232:5727 278.79538:9017	
64	Unknown	18	0.02604663	0.1863644	0.5201663	292.801	561020.6875	12323215	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	109.1959	292.76597:168809 292.8004:135493 293.17468:5573 293.8042:4343 294.76409:282520 294.79864:176029 294.90218:25068 295.79709:2557 295.80191:10457 295.86224:2130 296.76209:148854 296.79636:77583	
65	Unknown	18	0.1162565	0.1863644	0.2565931	341.2685	3438.45825195313	12141.6953125	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	3.491757	341.26846:3202 343.79623:4116 345.79496:3161	
66	Unknown	19	0.05612353	0.1963747	0.3169614	154.6789	1275.21936035156	3834.3837890625	null	[M-H]-	M + 0	similar chromatogram in higher mz_67; similar chromatogram in higher mz_69; similar chromatogram in higher mz_70; similar chromatogram in higher mz_71; similar chromatogram in higher mz_72; similar chromatogram in higher mz_73; similar chromatogram in higher mz_74	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	25.50439	154.94106:41744 155.0344:2016 155.06988:4729 155.10652:5073 156.93909:15896 157.08545:7361 157.12198:74975 158.12507:5571	
67	Unknown	19	0.05612353	0.1963747	0.3169614	196.4466	1192.84301757813	3586.69091796875	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	23.85686	196.02357:2620 196.8609:7579 196.86583:1060074 196.8704:6023 196.9369:4696 197.86846:8767 198.86374:108771 198.95241:3294 199.13221:2331 199.1691:9968 199.86689:2817	
68	Unknown	19	0.07618383	0.1963747	0.387888	204.871	101859.8203125	1589962.375	null	[M-H]-	M + 1	isotope of 49	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	10.85752	204.86511:6899 204.87102:11962 205.15821:32616 205.83124:369508 205.86097:6334 205.86624:962855 206.86905:16056 206.94813:10895 207.0293:1910 207.82912:76666 207.86407:122728 207.94355:4533 207.99867:18357 208.02535:37860 208.86709:3133 209.04401:14429 209.82599:12256	
69	Unknown	19	0.05612353	0.1963747	0.3371988	231.419	1182.24377441406	3554.82080078125	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	23.64487	230.98466:5138 233.15298:3190 233.15552:2793 233.84297:2331 234.87367:6859 235.16929:6862 235.95246:17553	
70	Unknown	19	0.05612353	0.1963747	0.3169614	237.3622	1530.39794921875	4601.66552734375	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	30.60796	236.87176:6885 237.12352:21839 237.93084:3232 239.13904:6624 241.85101:2610	
71	Unknown	19	0.05612353	0.1963747	0.3169614	275.817	1145.56201171875	3444.52465820313	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	22.91124	276.79828:21508 277.92377:9948 278.79542:9392 278.98651:3379	
72	Unknown	19	0.05612353	0.1963747	0.3169614	290.7002	1105.78686523438	3324.92700195313	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	22.11574	292.76598:134793 292.80052:121819 293.17411:3072 293.80363:3040 294.76409:230558 294.79872:163308 294.9027:20990	
73	Unknown	19	0.09621495	0.1963747	0.3676089	320.8565	3317.97534179688	12979.4443359375	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	4.206834	320.89399:3499 321.78322:2626 323.8062:5292 324.77419:3307 325.80439:6810	
74	Unknown	19	0.05612353	0.1963747	0.3169614	342.4872	1143.7529296875	3439.0849609375	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	22.87506	343.79626:2630 343.8953:3182 345.79346:3240	
75	Unknown	20	0.1162565	0.2064018	0.3371988	95.92599	2835.20458984375	9454.189453125	null	[M-H]-	M + 0	similar chromatogram in higher mz_80; similar chromatogram in higher mz_84	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	3.868481	95.97892:29567 95.98383:3128 95.98483:2438 96.0078:70760 96.96849:29755 96.97623:17317 96.98366:3256 98.02371:8623 98.96537:6330 99.00753:2831 99.04153:4925 99.04421:7322 100.00281:42132	
