PeakID	Title	Scans	RT left(min)	RT (min)	RT right (min)	Precursor m/z	Height	Area	Model masses	Adduct	Isotope	Comment	Reference RT	Reference m/z	Formula	Ontology	InChIKey	SMILES	Annotation tag (VS1.0)	RT matched	m/z matched	MS/MS matched	RT similarity	Dot product	Reverse dot product	Fragment presence %	Total score	S/N	MS1 isotopes	MSMS spectrum
37	Unknown	20	0.1564318	0.2065795	0.4084761	267.8609	2370.38940429688	10986.2890625	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	3.624679	267.86091:2199 270.02481:4652	
38	Unknown	20	0.1163425	0.2065795	0.3375119	309.7581	3085.38623046875	18413.443359375	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	4.78578	310.73262:5896 312.73015:4823 312.91383:3351 313.80962:21730 313.93094:6053 314.7278:4628	
39	Unknown	21	0.07623862	0.2166439	0.3577701	266.8141	1294.22766113281	3899.62744140625	null	[M-H]-	M + 0	similar chromatogram in higher mz_41; similar chromatogram in higher mz_42	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2.115322	269.34326:3338 270.02431:5765 270.34183:1982	
40	Unknown	21	0.05616375	0.2166439	0.2970872	294.9815	3689.50854492188	13967.2177734375	null	[M-H]-	M + 0	similar chromatogram in higher mz_41	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	3.156809	294.76395:140151 294.79883:150390 294.90179:18873 296.762:72488 296.79636:53570 296.93141:3368 297.91664:2096 298.75979:16573 298.7953:6001 298.91292:2221	
41	Unknown	21	0.07623862	0.2166439	0.3375119	334.5437	1147.09204101563	3456.29418945313	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	22.94184	334.80602:8847 334.89477:11576 335.15252:1946 336.80345:2011 337.90505:7381	
42	Unknown	21	0.07623862	0.2166439	0.3375119	352.7964	1145.54418945313	3451.63061523438	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	22.91088	357.05934:7408	
43	Unknown	22	0.08627813	0.2266605	0.3476327	192.466	1078.78881835938	3251.63793945313	null	[M-H]-	M + 0	similar chromatogram in higher mz_44; similar chromatogram in higher mz_46; similar chromatogram in higher mz_49	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	21.57578	194.86772:939469 194.90481:17838 195.86459:3441 195.87044:6136 196.86588:827758 196.93794:3271	
44	Unknown	22	0.08627813	0.2266605	0.3476327	220.28	1116.52294921875	3365.37426757813	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	22.33046	220.1777:6893 221.79921:21490 223.03573:8654 223.79711:22084 224.87675:44758	
45	Unknown	22	0.1364069	0.2266605	0.4186197	230.7655	3571.603515625	21218.73046875	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	4.750854	230.98514:6361 232.03638:2547 232.85069:2280 233.15303:7233 233.84261:5350 234.87332:9265 235.16902:7981	
46	Unknown	22	0.08627813	0.2266605	0.3476327	252.5116	1195.82275390625	3604.396484375	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	23.91645	252.83971:3279 254.03037:3348 254.86297:8493 255.23187:39916 256.23559:9050 256.86165:9426 256.9256:2037	
47	Unknown	22	0.1564318	0.2266605	0.3172245	260.8369	3613.88598632813	22495.97265625	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	3.316593	260.92784:2076 263.86386:3791	
48	Unknown	22	0.1764796	0.2266605	0.3881887	261.8342	1584.16076660156	8692.9501953125	null	[M-H]-	M + 1	isotope of 47	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2.163393	263.86386:3791 265.86219:3062	
49	Unknown	22	0.08627813	0.2266605	0.3476327	328.531	1553.42028808594	4682.25146484375	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	31.06841	328.98337:2597	
50	Unknown	22	0.1965336	0.2266605	0.4592965	350.838	1404.35693359375	7550.888671875	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2.3639		
51	Unknown	23	0.0962989	0.2367209	0.3577701	81.96283	1318.26281738281	3974.83520507813	null	[M-H]-	M + 0	similar chromatogram in higher mz_55	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	26.36526	81.96283:1839 82.0285:2379 83.02395:2437 84.00777:44959 84.98883:2596 84.98948:2717 85.02832:16321 85.99816:361375 86.02369:4261	
52	Unknown	23	0.06620951	0.2367209	0.9095268	116.9332	13362262	483234624	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	207.2063	116.92763:48510 116.93033:5073 116.93317:3244705 116.93528:20142 116.95777:4270 117.01778:8341 117.05486:3717 117.92701:5341 117.9302:8458 117.93643:28257 118.00283:6723 118.02136:2198 118.91711:2708 118.95664:2026 119.03405:3247 120.04393:3747 121.02842:123121	
53	Unknown	23	0.2166439	0.2367209	0.2870039	183.8969	131621.828125	549987.8125	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	0.7144405	183.89655:26894 183.9659:6791 184.93611:2974 184.9599:85030 184.96621:28867 185.11008:3121 185.15339:6133 185.86669:10237 185.89492:12575 185.96317:4675 185.99294:4378 185.99685:2028 187.09616:2468 187.86499:12617 188.09203:2372	
54	Unknown	23	0.01590776	0.2367209	0.4287738	261.8066	1240.84399414063	3741.40161132813	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1.692746	263.86384:5339 265.86268:3049	
55	Unknown	23	0.08627813	0.2367209	0.3678888	304.3033	3323.31982421875	10946.1650390625	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	5.056429	304.30335:2503 304.769:3243 305.76247:34023 306.76845:2415 307.75956:9084	
56	Unknown	24	0.1063342	0.2467709	0.3678888	223.3136	1201.80639648438	3624.74633789063	null	[M-H]-	M + 0	similar chromatogram in higher mz_57	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	24.03613	223.03564:9773 223.79687:20520 224.87672:40388 224.93071:2681 225.79474:15009 226.83703:2526 226.87228:12851 226.87518:14585 227.20041:4113	
57	Unknown	24	0.06620951	0.2467709	0.3476327	247.9366	2939.16040039063	13301.607421875	null	[M-H]-	M + 0	similar chromatogram in higher mz_60; similar chromatogram in higher mz_61; similar chromatogram in higher mz_62	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	3.25598	247.87032:8310 248.97208:18555 249.16962:2382 250.14339:2337 252.84016:3374	
58	Unknown	24	0.1664631	0.2467709	0.2870039	272.8301	6568.6357421875	32172.5546875	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	7.439823	272.83007:2390 272.9204:8466 273.91548:6979 274.04757:4764 274.80002:9731 274.82865:2304 276.79802:18277	
59	Unknown	25	0.2266605	0.2568208	0.4695193	115.9384	389545.65625	4805115.5	null	[M-H]-	M + 1	isotope of 35	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	33.98982	115.93172:11739 115.93841:71215 116.00606:1909 116.03406:4541 116.04221:2334 116.07067:3346 116.07853:7388 116.89226:2194 116.91504:2115 116.92538:2378 116.92773:51412 116.93093:25881 116.93317:3196557 116.93528:18907 116.93663:5902 116.95822:6317 117.01793:8016 117.05411:6809 117.92762:5532 117.93673:19381 118.00304:9786 118.92588:2548 118.93141:2155	
60	Unknown	25	0.1163425	0.2568208	0.3780241	257.2805	1103.53271484375	3329.54516601563	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	22.07066	256.86212:8215 258.91214:3038 258.91955:2390 261.14985:1902	
61	Unknown	25	0.1163425	0.2568208	0.3780241	264.3865	1118.75451660156	3375.4716796875	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	22.37509	265.86217:5321	
62	Unknown	25	0.1163425	0.2568208	0.3780241	278.7684	1110.04821777344	3349.20336914063	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	22.20096	278.79604:3834 278.98656:2070 281.24836:2840 283.26344:22223	
63	Unknown	26	0.1263842	0.2668937	0.3881887	146.2845	1020.04046630859	3078.75659179688	null	[M-H]-	M + 0	similar chromatogram in higher mz_65; similar chromatogram in higher mz_66; similar chromatogram in higher mz_67	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	20.40081	145.96886:2091 145.99814:4787 146.02324:19727 146.96464:574239 147.02676:2276 147.02803:2369 147.94482:2061 148.96976:1950 149.02281:2456 149.99409:13044 150.91943:13832 151.0393:6248	
64	Unknown	26	0.2166439	0.2668937	0.3476327	247.8806	2028.61499023438	9687.8427734375	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1.783455	247.87084:3288 248.97202:21403 249.1701:2512 250.14387:1942 252.01514:2719	
65	Unknown	26	0.1364069	0.2668937	0.4084761	262.8569	1039.50231933594	3137.49780273438	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1.514861	263.86434:5586 265.86216:3022	
66	Unknown	26	0.1263842	0.2668937	0.3881887	341.6456	1552.97119140625	4687.28466796875	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	31.05942	341.26854:2889 341.64559:1964 345.79428:4019	
67	Unknown	26	0.1263842	0.2668937	0.3881887	347.7482	1158.50537109375	3496.68090820313	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	23.17011		
68	Unknown	27	0.06620951	0.2769498	0.3071642	124.9982	403560.96875	4767990.5	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	15.47042	124.99817:99132 125.8977:10925 125.89904:53573 126.90411:4703 127.03829:2816 127.07497:6191 127.89639:12496 127.99797:11875 128.03455:2811 128.93785:13299 129.01773:6883 129.05458:26638 129.09092:56836	
69	Unknown	27	0.1865046	0.2769498	0.4491237	138.9093	2531.71435546875	9029.955078125	null	[M-H]-	M + 0	similar chromatogram in higher mz_70; similar chromatogram in higher mz_71; similar chromatogram in higher mz_72	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2.944367	138.93997:2753 138.98698:2588 139.90146:4445 139.93638:7075 139.97408:2642 140.9767:7591 141.05434:3602 141.09069:4222 142.04954:4575 143.01112:6967 143.03435:7007 143.10669:87045	
70	Unknown	27	0.1364069	0.2769498	0.398324	152.5806	1273.24792480469	3844.546875	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	25.46496	152.91793:5857 153.05434:1970 154.0862:5851 154.94108:56620 155.10608:3481 156.93935:20261 157.04944:4198 157.08561:11579 157.12192:91999	
71	Unknown	27	0.1364069	0.2769498	0.398324	348.1692	1271.18981933594	3838.33251953125	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	25.4238		
72	Unknown	27	0.1364069	0.2769498	0.398324	353.4533	1261.47033691406	3808.98461914063	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	25.22941	357.06081:16158 358.06373:2116	
73	Unknown	28	0.1464278	0.2870039	0.4084761	90.67855	1156.14379882813	3493.35107421875	null	[M-H]-	M + 0	similar chromatogram in higher mz_75	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	23.12288	91.02082:131804 91.03836:6102 93.00825:4187 93.01782:3278 93.03346:45599 94.94936:2418 94.97712:7204 94.978:18987 94.9792:2378232 94.98085:14665 94.98173:4171 94.98919:2641 95.00939:2214	
74	Unknown	28	0.1464278	0.2870039	0.3678888	252.8144	2633.82763671875	11307.140625	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	3.72904	252.81444:2420 253.14315:2277 255.23234:36676 256.23558:6393 256.86164:9221	
75	Unknown	28	0.1464278	0.2870039	0.4084761	336.7155	1550.69079589844	4685.49609375	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	31.01381	336.71553:2005 336.80345:3399 336.81371:1901 337.90494:8768 339.90328:5726	
76	Unknown	29	0.06620951	0.2970872	0.3476327	85.99815	1665966.125	23006916	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	25.19609	85.99815:484263 86.02292:4222 86.02359:5231 86.97359:1905 87.00697:9115 87.00765:18339 87.01804:2038 87.04381:152975 88.00203:2062 88.00272:5810 88.03898:189906 88.04659:2366 88.04727:5525 89.02321:34252 89.04195:4283	
77	Unknown	29	0.1063342	0.2970872	0.3476327	178.0254	76949.65625	698448.6875	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	11.72607	178.02541:18165 178.87243:3154 179.01945:29880 179.05524:1813 180.00356:4808 180.87085:1913 182.92994:2897 182.96311:503931 182.9675:3328 182.98722:7348	
78	Unknown	29	0.1564318	0.2970872	0.4186197	260.528	1603.78259277344	4850.2861328125	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	32.07565	260.52797:1985 262.99543:3824 263.86382:4080	
79	Unknown	29	0.2568208	0.2970872	0.4797359	304.7627	22751.998046875	237152.65625	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	15.17072	304.76835:5739 304.80936:2568 305.76245:42094 306.76716:3260 306.8073:2494 307.75954:9659	
80	Unknown	29	0.07623862	0.2970872	0.3577701	357.0597	56192.27734375	598386.4375	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	11.96742	357.0597:11987	
81	Unknown	30	0.1364069	0.3071642	0.5103962	97.54279	1117.80261230469	3383.84375	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	22.35605	98.02373:14759 98.94789:4104 98.96505:3421 98.96587:5585 99.00697:3150 99.00767:3032 99.01853:3162 99.04085:2879 99.04167:5239 100.00293:35619 100.03911:6153 100.98152:2405 100.98248:6224 100.98429:1029552 100.98597:6099 101.02339:26131 101.05942:344082 101.97977:19039 102.01789:1678 102.01863:3957 102.05502:7934 102.06299:4294	
