PeakID	Title	Scans	RT left(min)	RT (min)	RT right (min)	Precursor m/z	Height	Area	Model masses	Adduct	Isotope	Comment	Reference RT	Reference m/z	Formula	Ontology	InChIKey	SMILES	Annotation tag (VS1.0)	RT matched	m/z matched	MS/MS matched	RT similarity	Dot product	Reverse dot product	Fragment presence %	Total score	S/N	MS1 isotopes	MSMS spectrum
14	Unknown	14	0.01592571	0.1461998	0.2662886	339.7487	1462.88854980469	4389.880859375	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	29.25777	343.89526:2448	
15	Unknown	15	0.1061709	0.1561832	0.3874399	75.00726	79862720	1257895936	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	15.18809	74.57474:2446 74.92292:2350 74.93676:3077 74.96792:3237 74.98593:11085 74.98701:4178 74.98786:2501 74.98917:3355 74.99094:2392 74.99155:3026 74.99286:4518 74.99471:4021 74.99594:3275 74.99679:2898 74.99764:12751 74.99825:3189 74.99879:6645 74.99933:6691 75.00018:2271 75.0011:6301 75.00272:8863 75.00357:16700 75.00449:10988 75.00642:157909 75.00727:19328354 75.00842:193862 75.00996:11308 75.01034:12968 75.01135:10090 75.01219:6487 75.01281:7832 75.01373:4861 75.01427:6294 75.01558:2882 75.01666:12811 75.01805:2515 75.01897:2457 75.02021:3266 75.02152:2866 75.02205:5085 75.02267:2537 75.02329:3401 75.0246:2643 75.02837:20534 75.03592:2102 75.04641:3505 75.07825:3978 75.69726:2048 76.01066:452541 76.01175:4119 76.01372:2376 76.01466:2091 76.96868:64051 77.01169:72748	
16	Unknown	15	0.02604435	0.1561832	0.2763447	151.5691	1172.98352050781	3519.32373046875	null	[M-H]-	M + 0	similar chromatogram in higher mz_18; similar chromatogram in higher mz_19	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	23.45967	152.03389:7849 152.07058:2899 152.91768:6536 154.08595:6505 154.94105:35394 155.06987:3519 155.94428:2643	
17	Unknown	15	0.1061709	0.1561832	0.3671754	195.8707	71758.71875	899977.5625	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	10.09884	195.86421:3537 195.87071:11761 195.90452:2359 196.86221:8004 196.86581:1069745 196.87072:8848 196.93723:6811 197.86257:3023 197.86899:15149 198.86379:171774 198.95307:3866 199.16919:8206	
18	Unknown	15	0.02604435	0.1561832	0.2763447	227.2256	1097.34631347656	3292.38793945313	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	21.94693	226.87184:4779 226.87508:7085 227.20038:5135 227.79355:5293 228.87067:6341 228.93086:52958 229.1435:2279 230.85277:5304 230.98508:7906	
19	Unknown	15	0.02604435	0.1561832	0.2763447	279.8005	1295.23706054688	3886.123046875	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	25.90474	280.7942:2303 283.26338:14881 283.80039:242401 284.26655:3187	
20	Unknown	16	0.03609641	0.1661976	0.286376	89.77608	1097.50744628906	3292.65234375	null	[M-H]-	M + 0	similar chromatogram in higher mz_21; similar chromatogram in higher mz_22; similar chromatogram in higher mz_24; similar chromatogram in higher mz_25; similar chromatogram in higher mz_26; similar chromatogram in higher mz_27; similar chromatogram in higher mz_28	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	21.95015	89.93999:2797 91.02079:126567 91.03823:8135 91.03907:10992 92.01998:3200 93.01642:3124 93.03345:44350 94.0287:2620	
21	Unknown	16	0.00546533	0.1661976	0.286376	168.864	4319.88623046875	15603.7724609375	null	[M-H]-	M + 0	similar chromatogram in higher mz_30; similar chromatogram in higher mz_31; similar chromatogram in higher mz_32; similar chromatogram in higher mz_33	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	5.962641	168.86404:2774 169.08541:5699 169.09688:9923 169.84788:2352 171.06425:7032 171.1009:4664 171.13753:23420 171.95911:27737 172.95641:16526	
22	Unknown	16	0.03609641	0.1661976	0.286376	192.3998	1209.44653320313	3628.48266601563	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	24.18893	192.10175:2228 193.00813:2547 194.00934:4852 194.86767:1161291 194.87249:7499 194.90443:7083 195.87044:11301 196.86122:4968 196.86582:1036615 196.86941:7684 196.93722:6755	
23	Unknown	16	0.1161855	0.1661976	0.2562678	230.765	8055.22705078125	37362.56640625	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	11.56281	230.76504:4038 230.85235:3486 230.98424:7406 232.03631:2400 232.8502:3675 233.1534:5249 233.91294:4514 234.87367:9173 235.16899:10329	
24	Unknown	16	0.03609641	0.1661976	0.286376	281.7332	1260.47326660156	3781.56909179688	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	25.20947	283.26296:17506 283.80044:196907 284.26654:3002 284.80374:3545 285.79901:323940 285.80652:1950	
25	Unknown	16	0.03609641	0.1661976	0.286376	289.6488	1324.82995605469	3974.646484375	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	26.4966	289.79498:14880 292.76591:127184 292.80034:114314 293.17469:5328 293.80422:5167 293.86334:2382	
26	Unknown	16	0.03609641	0.1661976	0.2462387	316.3071	2231.39624023438	6694.45263671875	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	3.140209	316.30709:2665 316.80593:3536 317.80514:4752	
27	Unknown	16	0.03609641	0.1661976	0.286376	316.6542	1170.58471679688	3511.89282226563	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	23.4117	316.30709:2665 316.80593:3536 317.80514:4752	
28	Unknown	16	0.03609641	0.1661976	0.286376	342.554	1147.76354980469	3443.42651367188	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	22.95527	343.7698:2302	
29	Unknown	17	0.1261833	0.1761913	0.2763447	177.8635	2502.98559570313	9181.8203125	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	3.711233	178.02534:7802 178.5277:1995 179.0197:24708 180.87024:3197	
30	Unknown	17	0.05611292	0.1761913	0.286376	186.8709	1154.56384277344	3463.74169921875	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	23.09128	187.09611:5215 187.86524:29217 187.89211:4736 188.93784:92531 189.86338:5345 189.94095:2584 190.01546:2320 191.12746:3482	
31	Unknown	17	0.04610463	0.1761913	0.2964509	248.6951	1238.51428222656	3715.59692382813	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	24.77029	248.97243:13055 250.14475:2817 251.14784:2275 252.01508:4705 252.84011:2199 253.14307:3582	
32	Unknown	17	0.04610463	0.1761913	0.2964509	254.7471	1148.88720703125	3446.7119140625	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	22.97775	254.8387:2784 254.86378:16017 255.23226:39514 256.2355:6748 256.86156:12739 258.85972:2462	
33	Unknown	17	0.04610463	0.1761913	0.2964509	330.541	1344.51245117188	4033.59619140625	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	26.89025	332.8063:2532 334.80465:7437 334.89463:16728	
34	Unknown	17	0.04610463	0.1761913	0.3266653	349.7652	2953.42065429688	8860.390625	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	4.336635	349.76516:2101	
35	Unknown	18	0.06608991	0.1861975	0.286376	114.8007	1378.33337402344	4135.19677734375	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2.166844	114.89427:2422 114.89529:4371 114.91676:2657 114.91763:3516 114.92041:2254 114.92289:3511 114.92523:1999 114.92873:4802 114.93049:5152 114.93282:45975 114.93501:7208558 114.93706:41597 114.93838:10009 114.94071:4706 114.94495:2234 114.94612:2248 114.95021:2291 114.95284:3798 114.97535:5408 115.00225:15557 115.03896:31319 115.0751:288003 115.93214:22357 115.93842:74300 116.03388:5536 116.07776:2538 116.07865:3016 116.89882:4815 116.92055:2247 116.92762:29944 116.9315:20870 116.93314:3277414 116.93525:19211 116.93645:4520 116.95774:5485 116.97439:3290 117.01747:9095 117.05438:7019 117.92956:3428 117.93062:4427 117.93655:30189 118.00309:11663 118.89571:2959 119.03341:3126	
36	Unknown	18	0.05611292	0.1861975	0.3065279	211.6548	1114.23645019531	3342.86840820313	null	[M-H]-	M + 0	similar chromatogram in higher mz_37; similar chromatogram in higher mz_39; similar chromatogram in higher mz_40	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	22.28473	212.02039:7101 212.83383:416699 213.01438:5268 213.02396:2196 213.83656:3096 214.83181:424127 215.83622:2808 215.87646:2525	
37	Unknown	18	0.05611292	0.1861975	0.3065279	221.605	1146.56652832031	3439.86328125	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	22.93133	221.79874:24783 221.86102:2132 222.86196:2013 223.03603:12794 223.79703:29377 224.87667:28710 225.79469:19514	
38	Unknown	18	0.03609641	0.1861975	0.3874399	295.8025	37388.359375	610808.5	null	[M-H]-	M + 1	isotope of 71	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	11.047	295.7615:2821 295.76814:2435 295.80166:7781 296.76203:145661 296.79699:74368 297.79953:3349 298.75935:30547 298.79476:12279 298.91221:2459 300.75772:4278	
39	Unknown	18	0.05611292	0.1861975	0.3065279	322.661	1115.66186523438	3347.14477539063	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	22.31324	322.77512:1918 323.80569:7373 324.77347:2629 325.80402:8881	
40	Unknown	18	0.05611292	0.1861975	0.3065279	358.2123	1255.24938964844	3765.92749023438	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	25.10499		
41	Unknown	19	0.07612113	0.1961892	0.3065279	194.6295	1093.15869140625	3280.12255859375	null	[M-H]-	M + 0	similar chromatogram in higher mz_42; similar chromatogram in higher mz_43; similar chromatogram in higher mz_44; similar chromatogram in higher mz_45; similar chromatogram in higher mz_46	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	21.86317	194.86283:6962 194.86766:1090832 194.90412:5733 195.86455:3178 195.87073:10659 196.86582:961472 197.86259:4509 197.86886:9118 198.86368:118930 199.16888:9016	
42	Unknown	19	0.06608991	0.1961892	0.3165903	255.5396	1220.43127441406	3662.01586914063	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	24.40863	255.2323:38626 256.23553:6055 256.8616:13069	
43	Unknown	19	0.06608991	0.1961892	0.3165903	266.8192	1310.14794921875	3931.21875	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	26.20296	270.02467:8254 271.34009:3801	
44	Unknown	19	0.06608991	0.1961892	0.3165903	269.6826	1209.31665039063	3628.66528320313	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	24.18633	270.02467:8254 271.34009:3801 272.82952:2899 272.9204:7569 274.04755:4613	
45	Unknown	19	0.06608991	0.1961892	0.3165903	283.527	1243.98059082031	3732.67749023438	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	24.87961	283.2634:18936 283.80031:202967 284.8032:3086 285.79898:274425 286.79504:3330 286.80137:4847 287.79638:100906	
46	Unknown	19	0.06608991	0.1961892	0.3165903	329.8069	1398.15808105469	4195.30126953125	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	27.96316	332.80634:3927 334.805:7192	
47	Unknown	20	0.07612113	0.2061765	0.3266653	212.5	1249.25659179688	3749.69409179688	null	[M-H]-	M + 0	similar chromatogram in higher mz_48; similar chromatogram in higher mz_52	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	24.98513	212.02077:7161 212.07349:7204 212.83385:437661 213.01402:6475 213.83694:6318 214.82657:2268 214.83181:466446 215.83624:5312 216.82957:82339 216.94432:2370 217.00912:2416	
48	Unknown	20	0.07612113	0.2061765	0.3266653	219.452	1189.79675292969	3571.22290039063	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	23.79593	219.17431:45414 219.86266:2175 219.86923:3624 220.1788:5185 220.93534:5476 221.79914:33680 221.86025:2125 223.0363:8423 223.13244:2905 223.79744:35832 224.0199:2456	
49	Unknown	20	0.1061709	0.2061765	0.2562678	267.8598	2396.14208984375	8116.9189453125	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	3.327138	270.0253:5110 270.94093:2313 271.33954:2680	
50	Unknown	20	0.1561832	0.2061765	0.3367611	272.3386	3784.31127929688	16831.318359375	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	3.575106	272.92089:7145 273.91579:5561 274.549:4710 274.8016:11060 276.79772:15686	
51	Unknown	20	0.05611292	0.2061765	0.5910239	292.8004	570627.3125	12595002	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	143.9718	292.76588:127813 292.80033:133811 294.76404:265021 294.79868:186604 294.9028:24820 295.7959:2868 296.76183:117483 296.79695:71857	
52	Unknown	20	0.07612113	0.2061765	0.3266653	319.6212	1185.248046875	3557.56982421875	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	23.70496	319.80083:2528 320.89466:3328 321.78458:2322 323.80619:6537	
53	Unknown	20	0.1661976	0.2061765	0.2763447	321.7846	9715.7119140625	43182.82421875	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	10.54721	321.78458:2322 323.80619:6537 325.18331:2682 325.80508:5677	
54	Unknown	21	0.02604435	0.2161952	0.3874399	117.9365	185421.046875	3272048.5	null	[M-H]-	M + 1	isotope of 81	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	13.15532	117.8288:1908 117.93032:4394 117.93655:35286 118.00355:10521 118.91662:3104 118.92585:2652 119.02371:2095 119.03356:4651 119.93731:2347 120.0439:2522 121.02839:138285 121.99037:2509 122.02297:2598 122.03128:5602	
55	Unknown	21	0.07612113	0.2161952	0.4888997	203.873	4494923.5	92192224	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	3411.923	203.8336:277617 203.86817:1159542 203.873:8486 204.86475:3157 204.87101:20386 204.91204:4758 205.1585:27696 205.83155:304943 205.86622:1004581 205.87111:5667 206.86991:14581 206.9481:8208 207.82875:54612 207.86037:1952 207.86401:116960 207.94389:6174 207.99826:18103 208.02498:25568 208.51641:3573 208.8703:3326	
56	Unknown	21	0.1661976	0.2161952	0.2662886	208.5164	5386.00439453125	20885.697265625	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	3.277022	208.02498:25568 208.51641:3573 208.8703:3326 209.00171:2253 209.02858:4940 209.04399:14541 209.82645:14109 210.86843:4724 211.13262:5776 212.02003:5461 212.07385:11222 212.83387:432758 213.07706:2848	
57	Unknown	21	0.07612113	0.2161952	0.3367611	220.2857	1127.90490722656	3386.76293945313	null	[M-H]-	M + 0	similar chromatogram in higher mz_58; similar chromatogram in higher mz_62	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	22.5581	219.86304:3531 219.86845:3191 220.17747:8109 221.79952:21804 221.86063:2625 223.79664:21236 224.87668:31861	
58	Unknown	21	0.07612113	0.2161952	0.3367611	259.6516	1237.07116699219	3714.556640625	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	24.74142	263.86377:2942	
59	Unknown	21	0.1661976	0.2161952	0.3874399	293.763	13414.6708984375	91732.671875	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	17.87541	293.80361:3056 294.76408:196131 294.79878:188419 294.90177:23096 295.76814:5071 295.80209:8520 296.76193:97916 296.79695:72869 297.76602:5041 297.79405:2112 298.75951:27871	
60	Unknown	21	0.02604435	0.2161952	0.7140669	296.7969	326057.84375	8478319	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	179.2489	296.76193:97916 296.79695:72869 297.76602:5041 297.79405:2112 298.75951:27871 298.79522:12111 298.91222:2771 300.75834:2036 301.76643:49809	
61	Unknown	21	0.1561832	0.2161952	0.2462387	307.7597	75640.0703125	405170.75	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	0.9445097	307.75971:17361 310.73256:4734 312.72944:6485	
62	Unknown	21	0.07612113	0.2161952	0.3367611	354.7941	2347.8037109375	7049.755859375	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	3.477609	354.7941:2942 357.06192:10644	
63	Unknown	22	0.0861377	0.2262013	0.346888	86.76746	1273.60510253906	3826.00830078125	null	[M-H]-	M + 0	similar chromatogram in higher mz_65; similar chromatogram in higher mz_67; similar chromatogram in higher mz_68; similar chromatogram in higher mz_69; similar chromatogram in higher mz_70; similar chromatogram in higher mz_74; similar chromatogram in higher mz_76	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	25.4721	86.97358:2640 87.00748:30805 87.01812:2304 87.0187:4524 87.04388:128305 88.00261:4586 88.0391:160773 88.04657:2144 88.93146:2143 88.98617:2842 89.02331:32836 89.04114:3053 89.04187:10237 89.04255:8462 89.93978:2659 91.02081:123802 91.03852:4176 91.03893:15058	
64	Unknown	22	0.1761913	0.2262013	0.2763447	91.93777	4194.1240234375	17628.1171875	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2.599451	92.01998:2699 93.00801:6220 93.01652:3623 93.03345:41190 94.02837:2387 94.97709:7308 94.97918:2329338 94.98083:15408 94.9817:5581 94.98302:2629 94.98928:2395 95.97902:47225 96.0078:46389	
65	Unknown	22	0.0861377	0.2262013	0.346888	190.7324	1172.79211425781	3523.158203125	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	23.45584	193.00813:2593 194.86767:1083522 194.87217:7687 194.90442:14074 194.93798:2331	
66	Unknown	22	0.1361832	0.2262013	0.4380229	206.8687	92079.6015625	1337945	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	21.47111	206.86269:6173 206.86869:16696 206.94914:9032 207.82875:67245 207.86404:117605 207.9439:7524 207.99866:17941 208.02534:34049 208.51535:2421 208.86744:3009 209.04436:16874 209.82633:12196 210.8688:5050 211.13299:5668	
67	Unknown	22	0.0861377	0.2262013	0.346888	222.5164	1334.62707519531	4009.32275390625	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	26.69254	223.03604:10555 223.79704:27262 224.87668:34572 225.79551:14739 226.83659:2842 226.87185:13419 226.92451:2427 227.20037:6685	
68	Unknown	22	0.0861377	0.2262013	0.346888	244.7523	1272.44934082031	3822.5361328125	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	25.44899	244.90402:2762 245.87207:18230 247.87033:4852 248.81833:5822 248.97161:17255 249.14813:2510	
69	Unknown	22	0.0861377	0.2262013	0.346888	253.5284	1151.76062011719	3459.97802734375	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	23.03521	254.02933:3019 254.86379:8198 255.23179:39432 256.23502:5329 256.86115:13111 256.92601:2490	
70	Unknown	22	0.0861377	0.2262013	0.346888	290.8548	1112.33374023438	3341.53662109375	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	22.24668	292.76597:133328 292.80043:132784 293.17469:6756 293.76899:3659 293.80362:6289 293.86393:3219 294.7641:230304 294.79877:190107 294.9028:27722 295.76755:2084 295.80193:7226	
71	Unknown	22	0.06608991	0.2262013	0.7860601	294.7988	768826.4375	19202852	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	256.084	294.7641:230304 294.79877:190107 294.9028:27722 295.76755:2084 295.80193:7226 296.76212:130997 296.7967:61223 296.93133:3342 297.76664:2520 297.80015:3367 298.75971:27344 298.79518:11524	
72	Unknown	22	0.1661976	0.2262013	0.5603346	298.7952	47075.41796875	733031.375	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	51.04644	298.75971:27344 298.79518:11524 300.75711:4157 301.7661:57402 303.76445:119254	
73	Unknown	22	0.1961892	0.2262013	0.6217529	305.7622	269733.28125	5052731.5	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	47.88159	305.76218:63350 306.80661:4796 307.76004:15810 310.73257:4795	
74	Unknown	22	0.0861377	0.2262013	0.346888	321.4966	1118.26318359375	3359.34912109375	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	22.36526	321.78321:3088 323.80619:7113 325.18261:2948 325.80368:4219	
75	Unknown	22	0.1061709	0.2262013	0.3773025	328.7655	2555.94384765625	8446.5771484375	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	3.237009	332.80631:5719	
76	Unknown	22	0.0861377	0.2262013	0.346888	356.5637	1261.51306152344	3789.6826171875	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	25.23026	357.06048:7672 358.06446:2531	
77	Unknown	23	0.1061709	0.2362263	0.2763447	88.93115	6333.9033203125	35269.72265625	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	7.855057	89.0232:15250 89.04103:2777 89.04253:6974 91.02077:130107 91.02896:5530 91.03833:10614 93.00822:4792 93.03339:45959	
78	Unknown	23	0.09614393	0.2362263	0.3570296	94.35406	1029.90869140625	3095.49658203125	null	[M-H]-	M + 0	similar chromatogram in higher mz_82	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	20.59817	94.02869:5169 94.97621:3341 94.97764:11812 94.97918:2347280 94.98082:12808 94.98905:3596 95.01244:3538 95.97914:32652 96.00789:60902 96.96837:26687 96.97629:20814 96.98377:4337 97.02784:2620 97.02852:2287 98.02359:9173 98.94728:2005 98.94809:3284 98.9649:2586 98.96572:4896 99.00518:3187 99.04164:5810 99.04409:4308	
