PeakID	Title	Scans	RT left(min)	RT (min)	RT right (min)	Precursor m/z	Height	Area	Model masses	Adduct	Isotope	Comment	Reference RT	Reference m/z	Formula	Ontology	InChIKey	SMILES	Annotation tag (VS1.0)	RT matched	m/z matched	MS/MS matched	RT similarity	Dot product	Reverse dot product	Fragment presence %	Total score	S/N	MS1 isotopes	MSMS spectrum
16	Unknown	15	0.02600291	0.156227	0.2766512	202.3318	1038.65246582031	3121.00122070313	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	20.77305	203.83331:401736 203.863:6435 203.86785:1047528 203.873:6768 204.86476:6507 204.87102:14779 205.1585:21116 205.8316:456365 205.86096:6180 205.86623:955064 205.87112:6167 206.16142:3672 206.86269:5208 206.86904:11280 206.94879:5644	
17	Unknown	15	0.03605495	0.156227	0.2766512	210.9156	3052.95434570313	11131.7900390625	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2.268289	210.86843:4059 210.88151:2111 210.91564:2508 212.07527:7427 212.8339:422338 213.01388:7470 213.14826:2446 213.18516:2629 213.83731:6794 213.93077:3359 214.83187:433730 214.93524:2337	
18	Unknown	15	0.02600291	0.156227	0.2766512	214.4798	1092.30065917969	3282.20629882813	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	21.84601	214.83187:433730 214.93524:2337 216.82963:111802 218.82694:10598 219.17402:49725	
19	Unknown	15	0.1061357	0.156227	0.2163808	221.1808	3390.91943359375	12194.8408203125	null	[M-H]-	M + 0	similar chromatogram in higher mz_24	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2.370839	221.18084:2758 221.79914:24342 221.86103:3653 223.03563:11495 223.79665:32222 224.87669:28898 225.79551:13667	
20	Unknown	15	0.08609206	0.156227	0.2163808	250.8164	18180.580078125	115778.2890625	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	6.676094	250.81643:5342 252.83964:3443 254.02933:2457 254.86331:15017 255.07232:2344 255.23179:34421	
21	Unknown	15	0.02600291	0.156227	0.2766512	296.2307	1153.41015625	3465.83154296875	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	23.0682	295.76815:5199 295.79529:2780 295.80193:2564 296.76193:141343 296.79641:72526 296.93072:2094 297.04542:1963 297.75872:1892 297.76542:4743 297.79954:2841 298.75971:34900 298.79501:11355 300.75958:3020	
22	Unknown	16	0.1362043	0.1662457	0.2867407	70.91094	1355.20227050781	5328.88525390625	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2.501448	71.01017:3245 71.01201:5046 71.01251:2503 72.00721:12195 72.99133:22380 72.99185:11835 73.02782:33178 74.02297:21257 74.02362:22280 74.03124:2016 74.92292:2351 74.96784:3929 74.9857:4809 74.98632:16661 74.98909:2251 74.98971:6733 74.99186:2750 74.9934:2372 74.99402:3854 74.99579:3807 74.99679:2623 74.99764:8783 74.99833:4864 74.99941:8529 75.00049:4758 75.0011:4327 75.00226:11181 75.0038:13271 75.00488:18964 75.00549:34357 75.00611:109436 75.00726:18791876 75.00834:91466 75.00934:21925 75.00996:19056 75.01104:5553 75.01204:6712 75.01258:5627 75.01373:6427 75.01443:6331 75.01543:6652 75.01667:11211 75.01743:2568 75.01805:2924 75.01859:2609 75.01959:3961 75.02028:2935 75.02082:3022 75.02236:3440 75.02452:2962 75.02514:3456 75.02853:19755 75.04641:3153 75.04695:2066 75.09206:3145 75.11305:2970	
23	Unknown	16	0.1161731	0.1662457	0.3980151	75.00726	76359456	1192854528	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	11.87636	74.92292:2351 74.96784:3929 74.9857:4809 74.98632:16661 74.98909:2251 74.98971:6733 74.99186:2750 74.9934:2372 74.99402:3854 74.99579:3807 74.99679:2623 74.99764:8783 74.99833:4864 74.99941:8529 75.00049:4758 75.0011:4327 75.00226:11181 75.0038:13271 75.00488:18964 75.00549:34357 75.00611:109436 75.00726:18791876 75.00834:91466 75.00934:21925 75.00996:19056 75.01104:5553 75.01204:6712 75.01258:5627 75.01373:6427 75.01443:6331 75.01543:6652 75.01667:11211 75.01743:2568 75.01805:2924 75.01859:2609 75.01959:3961 75.02028:2935 75.02082:3022 75.02236:3440 75.02452:2962 75.02514:3456 75.02853:19755 75.04641:3153 75.04695:2066 75.09206:3145 75.11305:2970 76.01065:345536 76.01301:3326 76.96876:44746 77.01172:49388	
24	Unknown	16	0.02600291	0.1662457	0.2867407	253.6352	1491.52307128906	4482.6328125	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	29.83046	253.14356:3198 254.86331:12496 255.23145:45116 256.23503:5127 256.86158:12607	
25	Unknown	16	0.08609206	0.1662457	0.2163808	272.83	5660.62255859375	25868.435546875	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	6.75174	272.83003:4416 272.91972:7997 273.91579:5872 274.04668:7741 274.79998:23967 275.79796:1891 276.79828:26816	
26	Unknown	16	0.1161731	0.1662457	0.1963018	293.8634	4984.5224609375	21032.611328125	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1.77059	293.76959:2227 293.79765:2851 293.80391:7893 294.76401:260378 294.79872:165019 294.90263:20848 295.76695:2871 295.80193:4604 296.76195:133129 296.79695:65660 296.93133:2341 298.75972:36995 298.79523:6517	
27	Unknown	16	0.07607964	0.1662457	0.2465077	308.8024	4302.67041015625	19177.833984375	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	5.727735	308.80237:1918 310.73139:7662 311.16751:2311 312.73019:11491 312.91313:3028 312.9919:3543	
28	Unknown	16	0.1061357	0.1662457	0.3068864	319.8978	4777.60888671875	20072.974609375	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2.591726	319.78388:3395 320.89466:2698 322.77582:2205 322.90788:2740 323.80619:3736 324.7721:2878	
29	Unknown	17	0.03605495	0.1762436	0.2968199	81.1812	1381.75463867188	4154.13232421875	null	[M-H]-	M + 0	similar chromatogram in higher mz_31; similar chromatogram in higher mz_37; similar chromatogram in higher mz_38; similar chromatogram in higher mz_39	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	27.63509	80.91578:3072 80.96383:48647 81.1812:2033 82.95913:2124 83.01183:3718 83.01282:3287 83.03506:2478 84.00772:91757 84.989:3574 85.02826:32752 85.99813:124242 86.02367:3111	
30	Unknown	17	0.03605495	0.1762436	0.2264099	236.7572	2427.7646484375	8961.9111328125	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	48.55529	236.87165:8211 236.95174:2198 237.12326:23068 238.12634:3165 238.87005:3628 238.87661:2526 239.05882:4696 239.13904:7847 239.8527:4562 241.21679:2290	
31	Unknown	17	0.03605495	0.1762436	0.2968199	262.7271	1479.72814941406	4448.681640625	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	29.59456	263.86379:4572	
32	Unknown	17	0.1061357	0.1762436	0.3068864	289.795	83312.609375	865967.1875	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	24.83042	289.79499:20210 292.76591:152350 292.80036:123453 293.1747:6002 294.76408:250731	
33	Unknown	17	0.07607964	0.1762436	0.2465077	292.8003	514635.90625	5030184.5	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	18.33239	292.76591:152350 292.80036:123453 293.1747:6002 294.76408:250731 294.79871:186027 294.90173:29848 294.98028:2038 295.76756:5649 295.80193:5733 296.76196:133642 296.79635:69600	
34	Unknown	17	0.0660568	0.1762436	0.519958	294.7987	740394.8125	15225047	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	212.8667	294.76408:250731 294.79871:186027 294.90173:29848 294.98028:2038 295.76756:5649 295.80193:5733 296.76196:133642 296.79635:69600 298.75972:23831 298.79585:4950	
35	Unknown	17	0.0660568	0.1762436	0.6017574	296.7964	302481.8125	6960666	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	112.1139	296.76196:133642 296.79635:69600 298.75972:23831 298.79585:4950 300.75774:3283 301.76602:61454	
36	Unknown	17	0.1261835	0.1762436	0.2163808	320.2883	2406.15258789063	9496.9052734375	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2.4445	320.89398:3664 322.77514:2207 323.8062:6366 324.88455:2380	
37	Unknown	17	0.03605495	0.1762436	0.2968199	324.1692	1138.00634765625	3421.32299804688	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	22.76013	323.8062:6366 324.88455:2380 325.80438:6210 327.80283:3697	
38	Unknown	17	0.03605495	0.1762436	0.2968199	345.5374	1257.88720703125	3781.73486328125	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	25.15774	345.79422:6313	
39	Unknown	17	0.03605495	0.1762436	0.2968199	354.5209	1465	4404.40234375	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	29.3	354.52091:1983 357.06:2457	
40	Unknown	18	0.09613787	0.1862852	0.2465077	213.9308	7235.541015625	47732.96484375	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	5.175791	213.83694:5354 213.93077:3409 214.83178:399871 215.82834:2144 216.82919:85388 217.83435:2729 218.82694:15860	
41	Unknown	18	0.04607983	0.1862852	0.3068864	219.7831	1487.876953125	4475.0390625	null	[M-H]-	M + 0	similar chromatogram in higher mz_43	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	29.75754	219.93882:2585 220.17689:7104 221.79914:28369 223.03604:8262 223.79704:29073	
42	Unknown	18	0.05606519	0.1862852	0.2364682	219.9388	3077.87377929688	10538.0224609375	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	3.019732	219.93882:2585 220.17689:7104 221.79914:28369 223.03604:8262 223.79704:29073 224.87669:32901	
43	Unknown	18	0.04607983	0.1862852	0.3068864	227.7463	1088.951171875	3275.20263671875	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	21.77902	227.79273:3708 228.87107:4388 228.93061:46864 228.98894:2678 230.98466:7081	
44	Unknown	18	0.02600291	0.1862852	0.3574028	255.196	1321.93701171875	3975.94677734375	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1.501625	254.86331:11959 255.23179:28284 256.23452:7146 256.86157:8286 258.85973:2070 258.92048:2554	
45	Unknown	19	0.05606519	0.1963018	0.316951	91.29388	1270.73217773438	3823.63818359375	null	[M-H]-	M + 0	similar chromatogram in higher mz_49; similar chromatogram in higher mz_50; similar chromatogram in higher mz_52; similar chromatogram in higher mz_53	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	25.41464	91.02078:167578 91.02866:2723 91.03896:11701 92.02385:2337 93.00834:5207 93.01631:2134 93.03323:49030 94.03659:2625 94.97754:15103 94.97918:2261988 94.98072:15132 94.98895:2372 95.97881:36567 95.98417:3262 96.00776:60630	
46	Unknown	19	0.0660568	0.1963018	0.878718	114.9349	29285450	1027028416	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	200.9204	114.89457:5780 114.90099:3731 114.91749:2708 114.92378:2831 114.92743:2309 114.92918:3583 114.93093:5101 114.93269:28705 114.93488:7149308 114.93707:45722 114.93999:4261 114.95183:2157 114.97477:5056 115.00245:34101 115.03868:35624 115.07514:278377 115.93155:12833 115.93841:89006 116.03345:4552 116.07065:3228 116.07881:5342 116.89179:2797 116.92746:25351 116.92911:1850 116.93301:3235445 116.93525:20258 116.95835:8163 116.97395:2478 117.01776:18240 117.05423:7335 117.93003:11614 117.93655:19080 118.00302:12098 118.91663:2982 119.00632:2125 119.03342:2786	
47	Unknown	19	0.0660568	0.1963018	0.2264099	115.9384	402504.9375	3481973.5	null	[M-H]-	M + 1	isotope of 46	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	32.22923	115.93155:12833 115.93841:89006 116.03345:4552 116.07065:3228 116.07881:5342 116.89179:2797 116.92746:25351 116.92911:1850 116.93301:3235445 116.93525:20258 116.95835:8163 116.97395:2478 117.01776:18240 117.05423:7335 117.93003:11614 117.93655:19080 118.00302:12098 118.91663:2982 119.00632:2125 119.03342:2786 120.04391:2446	
48	Unknown	19	0.0660568	0.1963018	0.2264099	116.933	13383598	120732200	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	54.30414	116.89179:2797 116.92746:25351 116.92911:1850 116.93301:3235445 116.93525:20258 116.95835:8163 116.97395:2478 117.01776:18240 117.05423:7335 117.93003:11614 117.93655:19080 118.00302:12098 118.91663:2982 119.00632:2125 119.03342:2786 120.04391:2446 121.0282:152757	
49	Unknown	19	0.05606519	0.1963018	0.3371404	158.91	2666.62451171875	8756.2353515625	null	[M-H]-	M + 0	similar chromatogram in higher mz_55; similar chromatogram in higher mz_56; similar chromatogram in higher mz_57	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	3.003879	159.06448:3818 159.10064:2193 159.88488:11409 160.07494:2343 160.948:4669 161.04368:11208 161.88276:6992 162.95813:4275 163.88054:2995	
50	Unknown	19	0.05606519	0.1963018	0.316951	317.5151	1104.27722167969	3322.7744140625	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	22.08554	317.80178:3608 319.78456:3292 320.89535:3133	
51	Unknown	19	0.005457196	0.1963018	0.387838	318.8104	2580.32739257813	10926.1494140625	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2.852608	319.78456:3292 320.89535:3133 323.80551:3566	
52	Unknown	19	0.05606519	0.1963018	0.316951	324.7561	1211.04968261719	3644.05297851563	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	24.22099	325.80416:8706 327.80212:2726	
53	Unknown	19	0.05606519	0.1963018	0.3371404	338.7138	1236.57202148438	3720.85009765625	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2.034844		
54	Unknown	20	0.1362043	0.2063475	0.3574028	90.92988	3018.03930664063	14111.755859375	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	60.36079	90.92988:2092 91.02062:93963 91.02896:6821 91.03885:8960 92.01967:3075 93.00823:3253 93.01663:2974 93.03344:34164 94.0367:1993 94.97666:4007 94.97753:13061 94.97918:2185566 94.98072:12107 94.98214:3349 95.02397:2439	
55	Unknown	20	0.05606519	0.2063475	0.3574028	167.081	1561.16723632813	4699.54833984375	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	0.9142884	166.9561:69255 166.99191:2572 167.95142:5441 169.08541:5513 169.09636:4393 170.08065:2494 171.1009:7648 171.13722:21657 171.95911:23589	
56	Unknown	20	0.0660568	0.2063475	0.3270321	246.3509	1224.82788085938	3687.07275390625	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	24.49656	245.87207:15820 248.07822:3024 248.81834:3449 248.97161:14371 249.78068:2484 250.14382:5378	
57	Unknown	20	0.0660568	0.2063475	0.3270321	338.3115	1119.84436035156	3371.04345703125	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	22.39689	337.90463:6363 338.88829:2177	
58	Unknown	21	0.07607964	0.2163808	0.3371404	92.41362	1045.197265625	3147.57641601563	null	[M-H]-	M + 0	similar chromatogram in higher mz_61; similar chromatogram in higher mz_62; similar chromatogram in higher mz_65	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	20.90395	93.00824:3409 93.01643:2702 93.03334:37434 94.97754:13941 94.97919:2224482 94.98073:11214 94.98171:4008 95.97899:24754 95.98406:2693 96.0077:68429 96.96863:27324 96.97632:25683 96.98322:4853 97.02763:2271	
59	Unknown	21	0.1462167	0.2163808	0.3371404	92.73922	1008.01867675781	3035.6142578125	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	20.16037	93.00824:3409 93.01643:2702 93.03334:37434 94.97754:13941 94.97919:2224482 94.98073:11214 94.98171:4008 95.97899:24754 95.98406:2693 96.0077:68429 96.96863:27324 96.97632:25683 96.98322:4853 97.02763:2271	
60	Unknown	21	0.005457196	0.2163808	0.2666221	182.8689	1587.16479492188	11602.3935546875	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2.361055	182.9631:564469 182.98686:4121 183.89663:32947 184.95969:90816 184.96651:28642 185.00887:2765 185.0814:4521 185.86666:21830 185.89381:11203 185.99322:5715 185.99682:2326 187.09614:5327 187.86496:22275	
61	Unknown	21	0.07607964	0.2163808	0.3371404	199.2509	1119.77185058594	3372.15502929688	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	22.39544	198.86374:100154 198.8696:2293 199.16887:9903 203.8333:295462 203.86302:6507 203.86787:1001216 203.87579:2237	
62	Unknown	21	0.07607964	0.2163808	0.3371404	251.272	1115.31994628906	3358.74829101563	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	22.3064	250.81598:2936 252.83919:2920 253.14311:3606 254.02983:2637 254.86296:13962 255.23151:43911 256.23505:8605	
63	Unknown	21	0.04607983	0.2163808	0.3980151	269.9275	3042.82055664063	16956.25390625	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	4.800735	270.02427:5187 271.22725:2232 272.92038:8286 273.91581:2928 274.79975:16195	
64	Unknown	21	0.1662457	0.2163808	0.2968199	272.3391	3446.36181640625	14600.2578125	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	3.587447	272.92038:8286 273.91581:2928 274.79975:16195 276.79775:15014	
65	Unknown	21	0.04607983	0.2163808	0.3675381	350.3119	2686.00512695313	8781.2451171875	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	3.471634	350.31186:2334	
66	Unknown	22	0.02600291	0.2264099	0.3980151	70.7899	1055.07202148438	3178.46166992188	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1.548326	71.00961:2584 71.01018:3267 71.01202:6127 72.00731:5946 72.99127:24018 72.99194:14423 73.0281:42593 74.02332:13015 74.03155:2133 74.92293:2661 74.93646:3070 74.96808:3082 74.98594:16618 74.98656:3197 74.98787:2128 74.99002:3490 74.99095:2280 74.99156:3059 74.99218:2284 74.99341:3359 74.99495:2202 74.99649:2675 74.99795:8849 74.99934:5988 75.0018:4752 75.00234:6636 75.00327:3870 75.00396:6673 75.0055:16622 75.00612:102539 75.00728:18190436 75.00843:96986 75.00997:10363 75.01097:4662 75.01189:7718 75.01243:6733 75.01297:4626 75.0149:4978 75.01559:2138 75.01613:3989 75.0169:7802 75.01775:2985 75.01898:3988 75.0196:3631 75.02021:3199 75.02083:3470 75.02329:2414 75.02453:2342 75.02823:16753 75.02884:4367 75.04672:3351 75.05752:2292 75.09485:2512	
67	Unknown	22	0.08609206	0.2264099	0.3472862	144.9352	1467.34924316406	4420.46923828125	null	[M-H]-	M + 0	similar chromatogram in higher mz_68; similar chromatogram in higher mz_69; similar chromatogram in higher mz_70; similar chromatogram in higher mz_71; similar chromatogram in higher mz_72; similar chromatogram in higher mz_74; similar chromatogram in higher mz_75	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1.810001	144.97405:72638 145.96927:3535 145.99771:3091 146.02323:28526 146.96463:556203 147.02866:3690 149.02323:2624	
68	Unknown	22	0.08609206	0.2264099	0.3472862	146.7772	1023.04718017578	3081.98510742188	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	20.46094	146.96463:556203 147.02866:3690 149.02323:2624 149.99383:7731 150.91941:7894 151.03841:8581	
69	Unknown	22	0.08609206	0.2264099	0.3675381	148.3088	1147.45629882813	3456.7744140625	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1.812415	149.02323:2624 149.99383:7731 150.91941:7894 151.03841:8581 152.03347:3069 152.91747:4581	
70	Unknown	22	0.08609206	0.2264099	0.3472862	196.2242	1101.57177734375	3318.544921875	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	22.03144	195.86521:2926 195.87007:8066 196.86223:4160 196.86584:853821 196.87042:3743 196.93692:3757 197.8682:10462 198.86336:108991 199.09658:4313 199.13255:2242 199.16855:10227 201.11295:2075	
71	Unknown	22	0.0660568	0.2264099	0.3574028	261.8276	1109.07092285156	3341.13647460938	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1.619255	263.86534:2535 265.1471:2272 265.86214:2711	
