PeakID	Title	Scans	RT left(min)	RT (min)	RT right (min)	Precursor m/z	Height	Area	Model masses	Adduct	Isotope	Comment	Reference RT	Reference m/z	Formula	Ontology	InChIKey	SMILES	Annotation tag (VS1.0)	RT matched	m/z matched	MS/MS matched	RT similarity	Dot product	Reverse dot product	Fragment presence %	Total score	S/N	MS1 isotopes	MSMS spectrum
10	Unknown	14	0.005455933	0.1463945	0.2265919	242.1751	5543.47265625	26299.3515625	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	3.540717	242.17513:2240 243.87357:24150 244.87362:2140 245.87211:20033	
11	Unknown	14	0.01594537	0.1463945	0.2667562	253.8447	1054.94299316406	3173.1279296875	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	21.09886	254.83779:2235 254.86384:13701 255.07189:2097 255.23232:34303 256.23556:6625 256.86162:6845	
12	Unknown	14	0.02605787	0.1463945	0.2667562	280.7669	2120.39282226563	6377.85888671875	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2.92914	280.76691:2583 281.2478:3209 283.26343:18701 283.80036:203506 284.26659:3210 284.80318:7202	
13	Unknown	14	0.01594537	0.1463945	0.2667562	355.2113	1562.98974609375	4701.2646484375	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	31.25979	357.06165:3570	
14	Unknown	15	0.106301	0.1564278	0.2768333	131.9666	2400.39453125	7544.58740234375	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2.432967	132.86685:12165 132.92753:3341 132.92862:2387 133.08667:1882 134.8633:4882 134.8645:8877 134.93389:3998 135.04379:22008 135.944:188733 136.01416:177553 136.94725:6383	
15	Unknown	15	0.106301	0.1564278	0.3170892	183.8968	174654.71875	1955075.75	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	5.226837	183.89684:35003 183.96605:7211 184.95996:79408 184.96662:31764 185.08051:4751 185.11037:4398 185.11694:4255 185.15428:4441 185.86698:18700 185.89492:12509 185.96166:2088 185.99323:2954 187.86528:19513 187.89277:2363	
16	Unknown	15	0.02605787	0.1564278	0.2768333	199.6533	1223.95495605469	3681.40258789063	null	[M-H]-	M + 0	similar chromatogram in higher mz_19; similar chromatogram in higher mz_20; similar chromatogram in higher mz_22; similar chromatogram in higher mz_24	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	24.4791	199.16887:8665 201.11228:2490 203.83369:331807 203.86822:1171132 203.87304:9952	
17	Unknown	15	0.06620755	0.1564278	0.2065483	203.8682	4704518	37634164	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	27.92922	203.83369:331807 203.86822:1171132 203.87304:9952 204.83629:2472 204.86445:5816 204.87105:18965 205.15854:27641 205.83158:332603 205.86135:5159 205.86627:1056241 205.87151:7007 206.1618:5464 206.86308:4613 206.86908:12477 206.94805:7786 207.8295:65632 207.86412:120199 207.94375:9737 207.9987:17113 208.02538:38811 208.86748:2837	
18	Unknown	15	0.106301	0.1564278	0.2065483	230.8686	8040.31884765625	30875.86328125	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	4.192403	230.86861:5785 230.98636:4828 233.15386:7520 233.91297:3231 234.87371:9372 235.16932:7008 235.84037:3084	
19	Unknown	15	0.02605787	0.1564278	0.2768333	236.7581	1235.58959960938	3716.3974609375	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	24.71179	236.87179:10754 236.87741:2213 237.12356:22606 237.93087:3470 238.12637:3799 239.13908:6780 239.85274:3268	
20	Unknown	15	0.02605787	0.1564278	0.2768333	259.5208	1049.74938964844	3157.42846679688	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	20.99499	259.83731:2458 260.92831:2045 262.99594:2971 263.86434:4453	
21	Unknown	15	0.08626784	0.1564278	0.2165733	259.8373	5170.3046875	25753.705078125	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	4.164739	259.83731:2458 260.92831:2045 262.99594:2971 263.86434:4453	
22	Unknown	15	0.02605787	0.1564278	0.2768333	277.6011	1107.33239746094	3330.62646484375	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	22.14665	277.92381:5931 278.79658:6702 278.98655:4523 280.98179:2061	
23	Unknown	15	0.08626784	0.1564278	0.8791354	303.7645	492727.15625	14194124	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	85.19628	303.76449:116844 304.76899:4694 305.76246:58837 307.75983:18388	
24	Unknown	15	0.02605787	0.1564278	0.2768333	346.6329	1056.20471191406	3176.8447265625	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	21.12409	347.79279:4063 347.88432:4199	
25	Unknown	16	0.03609942	0.1664611	0.2869081	92.44513	1081.33068847656	3252.16284179688	null	[M-H]-	M + 0	similar chromatogram in higher mz_27; similar chromatogram in higher mz_28; similar chromatogram in higher mz_29; similar chromatogram in higher mz_31; similar chromatogram in higher mz_32	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	21.62662	92.0201:2655 92.76475:1867 93.00761:3676 93.00835:4887 93.03341:41055 94.02882:3093 94.97623:3036 94.97799:13294 94.9792:2190722 94.98084:14246 94.98172:4813 95.01202:2216 95.02355:2900 95.97906:33555 95.98474:4274 96.00793:59776 96.95843:2117 96.96862:23316 96.97631:27780 96.98368:2899	
26	Unknown	16	0.05616596	0.1664611	0.2667562	158.8521	2403.35961914063	7228.23876953125	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	3.396002	159.8852:10282 160.94779:5323 161.04394:5721 162.04767:2391 162.9589:9810	
27	Unknown	16	0.03609942	0.1664611	0.2869081	189.3116	1251.66772460938	3764.46069335938	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	25.03335	188.93812:68298 189.86311:2726 191.1062:1780 193.00944:2456 194.00938:4918	
28	Unknown	16	0.03609942	0.1664611	0.2869081	213.7606	1083.11254882813	3257.52172851563	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	21.66225	213.83698:5066 214.83186:468774 214.93566:2193 215.83627:3432 216.82923:79285	
29	Unknown	16	0.03609942	0.1664611	0.2869081	264.5135	1237.47180175781	3721.76586914063	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	24.74944	265.31971:2451 265.86164:3498	
30	Unknown	16	0.106301	0.1664611	0.2869081	273.3373	2773.962890625	8342.8486328125	null	[M-2H]2-	M + 1	isotope of 63	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	3.207195	272.92043:11478 273.33732:3014 273.91638:6228 274.04704:4813 274.80003:11663 276.79782:12561 277.92357:7848	
31	Unknown	16	0.03609942	0.1664611	0.2869081	299.66	1578.53479003906	4747.53173828125	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	31.57069	300.75779:3335 301.76608:60782 303.76437:96190	
32	Unknown	16	0.03609942	0.1664611	0.2869081	328.2325	1088.94921875	3275.07568359375	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	21.77898	327.80218:4013 328.98333:2049 332.8071:3188	
33	Unknown	17	0.0461515	0.1764756	0.296979	202.3956	1112.15600585938	3344.5517578125	null	[M-H]-	M + 0	similar chromatogram in higher mz_35; similar chromatogram in higher mz_36; similar chromatogram in higher mz_37; similar chromatogram in higher mz_38	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	22.24312	203.83333:261470 203.86167:2882 203.86825:1094080 204.87107:12446 204.9121:5458 205.15835:28626 205.83161:263391 205.8379:2019 205.8663:1011674 205.87012:7534 206.86274:3201 206.86944:11923 206.94849:10257 207.02829:2506	
34	Unknown	17	0.1363509	0.1764756	0.236621	264.3208	3468.23706054688	16652.1171875	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2.100888	263.86385:4244 265.14662:2349 265.86269:2197	
35	Unknown	17	0.0461515	0.1764756	0.296979	281.6487	1211.68481445313	3643.86157226563	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	24.2337	281.24782:2901 283.26345:22598 283.80056:224457 284.26661:5096 284.80324:4364 285.79849:307679	
36	Unknown	17	0.0461515	0.1764756	0.296979	308.2512	1092.42004394531	3285.20043945313	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	21.8484	307.76016:21069 310.732:5129 310.87558:2201 312.7299:8667	
37	Unknown	17	0.0461515	0.1764756	0.296979	338.1125	1314.66027832031	3953.53662109375	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	26.29321	337.90471:6067 339.90253:3146	
38	Unknown	17	0.0461515	0.1764756	0.296979	358.5986	1182.09191894531	3554.86791992188	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	23.64184		
39	Unknown	18	0.1363509	0.1864901	0.296979	90.93001	2156.42944335938	6582.10400390625	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	3.262829	91.02079:148534 91.03881:11589 92.02032:3333 92.02408:3645 93.01655:3788 93.03342:43764 94.97635:2498 94.97756:12783 94.97921:2302494 94.98074:12994 94.99194:2385	
40	Unknown	18	0.0461515	0.1864901	0.236621	130.9297	120773.7578125	1168996.5	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	10.48596	130.9297:16914 130.93645:7845 131.06961:2795 132.86632:13437 132.92844:6740 133.08577:3203 134.86312:3563 134.86424:6677 134.97219:3155 135.04417:21154	
41	Unknown	18	0.0461515	0.1864901	0.3070205	152.209	1299.42907714844	3907.55322265625	null	[M-H]-	M + 0	similar chromatogram in higher mz_43; similar chromatogram in higher mz_44	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	25.98858	152.03371:3104 152.91752:9135 153.0548:2413 154.08592:8089 154.94099:75471 155.00148:2352 155.06991:4962 155.94408:3498 156.01083:2731 156.93959:19733 157.04898:5067 157.08562:8875 157.12205:59425	
42	Unknown	18	0.06620755	0.1864901	0.3372579	205.9644	1080.38989257813	3248.87377929688	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1.66459	205.83158:232721 205.86629:1026219 205.87117:6196 206.86274:2667 206.86909:10542 206.94849:7109 207.82916:46574 207.86434:117871 207.94366:7660 207.99872:19944 208.02504:35171 208.86749:5262 208.87072:4818 209.02936:4602 209.04441:13504 209.82675:11745 210.00453:3540 210.86885:2805	
43	Unknown	18	0.0461515	0.1864901	0.3070205	267.7103	1234.12731933594	3711.1826171875	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	24.68255	270.02432:6382 270.34131:2474 271.34014:3376	
44	Unknown	18	0.0461515	0.1864901	0.3070205	279.3687	1149.83923339844	3457.71728515625	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	22.99678	278.98602:2876 281.24782:2799 283.26313:22156 283.80047:215055 284.26605:3304	
45	Unknown	18	0.06620755	0.1864901	0.2869081	284.3559	1479.02270507813	4447.61474609375	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	4.434351	284.26605:3304 284.80325:6434 285.79848:291714 286.79566:3209 286.80257:5481 287.79632:102008 288.80033:2844	
46	Unknown	18	0.05616596	0.1864901	0.2165733	294.7989	790645.75	7077524	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	66.68211	294.76417:185832 294.79888:196635 294.90287:21907 295.76823:4740 295.802:8636 296.76203:105184 296.79638:80284 297.80023:4638 298.75967:25647 298.79531:12625 298.91231:2517	
47	Unknown	18	0.1363509	0.1864901	0.2869081	304.304	2899.08740234375	14067.2314453125	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	3.799715	304.76775:3268 305.76249:49568 306.76846:3225 306.80733:3374 307.76085:12424	
48	Unknown	19	0.0461515	0.1965047	0.3271683	100.8587	1215.61950683594	3655.80004882813	null	[M-H]-	M + 0	similar chromatogram in higher mz_49; similar chromatogram in higher mz_50; similar chromatogram in higher mz_51	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2.015063	100.98105:1920 100.98429:1029048 100.9861:4904 101.02329:9449 101.03461:2462 101.05943:290944 101.97969:8131 101.97994:16687 101.98773:3403 102.05493:7857 102.06312:5277 102.98885:3409 103.00483:3326 103.01368:219256 103.03546:2663 103.03694:23498 103.03868:3363854 103.04054:14011 103.04252:2653 103.04401:2582 103.99772:10271 104.0171:2984 104.02402:2597 104.04214:60334 104.99842:4520 105.0182:5553 105.04232:2397 105.04321:6542	
49	Unknown	19	0.05616596	0.1965047	0.3170892	197.4873	1149.5166015625	3457.00512695313	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	22.99033	197.86264:3625 197.86891:9625 197.95672:2536 198.864:97995 198.9528:4985 199.09662:2822 199.16892:12220 199.95442:2116 201.11198:2773	
50	Unknown	19	0.06620755	0.1965047	0.3070205	204.6335	1173.21008300781	3528.26000976563	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	23.4642	204.87213:12711 204.91247:3783 205.15857:24605 205.83159:215980 205.86103:5603 205.86628:925658 205.87119:3436 206.04536:1946 206.16184:3045 206.86311:4461 206.86911:8873 207.13748:2075 207.82918:60170 207.86044:1981 207.86413:117025 207.94361:7031 207.99842:24278 208.02541:40824 208.87073:4178 209.04407:13005	
51	Unknown	19	0.05616596	0.1965047	0.3170892	275.4497	1311.58129882813	3944.3916015625	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	26.23163	276.79795:16091 278.79632:8875	
52	Unknown	19	0.106301	0.1965047	0.3675868	321.7833	7703.43359375	51692.609375	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	10.19192	321.78332:3771 323.80699:5661 324.77359:2107 325.80449:6233 326.77305:1855	
53	Unknown	20	0.06620755	0.2065483	0.3271683	197.6981	1040.38562011719	3129.419921875	null	[M-H]-	M + 0	similar chromatogram in higher mz_54; similar chromatogram in higher mz_55; similar chromatogram in higher mz_58; similar chromatogram in higher mz_59	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	20.80771	197.86856:4350 198.86065:1941 198.86376:115715 198.95279:2845 199.13225:2478 199.16924:12374 199.86726:2572 200.94434:3132	
54	Unknown	20	0.06620755	0.2065483	0.3271683	233.6418	1080.3095703125	3249.5087890625	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	21.60619	233.15346:8582 234.87404:12035 235.16934:10316 235.95226:24337 236.87193:10406 237.09024:3035 237.12357:26830 238.12639:3998	
55	Unknown	20	0.06620755	0.2065483	0.3271683	256.2925	1185.9423828125	3567.24658203125	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	23.71885	256.23471:7807 256.86117:8431 258.91264:2096	
56	Unknown	20	0.0461515	0.2065483	0.6839035	292.8004	591983.25	14360116	null	[M-2H]2-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	139.1376	292.7659:94090 292.80046:125897 293.80429:6068 294.76414:169231 294.79876:163296 294.90287:19371 295.76823:4631 295.79597:2911 295.802:3356 296.76222:89025 296.79699:68872 296.93262:2077	
57	Unknown	20	0.1564278	0.2065483	0.3271683	299.2594	3057.55395507813	10993.771484375	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	3.139534	298.75979:15472 298.7953:11578 298.9123:2894 299.25942:2319 300.75781:4106 301.76595:51364 303.76446:96906	
58	Unknown	20	0.06620755	0.2065483	0.3271683	343.2302	1078.28857421875	3243.4296875	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	21.56577	345.7943:3442 347.88511:3163	
59	Unknown	20	0.06620755	0.2065483	0.3271683	347.0166	1176.02124023438	3537.40405273438	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	23.52042	347.88511:3163	
60	Unknown	21	0.1564278	0.2165733	0.3372579	121.9355	2310.39135742188	8394.767578125	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	3.516917	121.93547:2251 122.0238:2027 122.03148:6857 122.96653:71938 123.02075:2742 123.90086:291222 123.98707:6069 124.03914:3344 124.99811:62769 125.89888:21928 126.90327:4104	
61	Unknown	21	0.1564278	0.2165733	0.296979	227.8788	7977.64892578125	43663.57421875	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	7.393796	227.79198:5738 227.87271:2151 228.8699:10249 228.93067:42717 229.93358:2449 230.93686:2025 230.98472:4468	
62	Unknown	21	0.07620952	0.2165733	0.3372579	249.4913	1044.85302734375	3143.62768554688	null	[M-H]-	M + 0	similar chromatogram in higher mz_64; similar chromatogram in higher mz_65	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	20.89706	250.14342:3105 250.81602:2028 253.14363:5245	
63	Unknown	21	0.1564278	0.2165733	0.2466606	272.8296	4706.13720703125	20024.166015625	null	[M-2H]2-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	3.82449	272.92069:10690 273.91586:6504 274.79965:9223 274.8276:2223 276.79744:13149	
64	Unknown	21	0.09627816	0.2165733	0.3070205	290.799	1335.31469726563	4017.53344726563	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	26.7063	292.766:105684 292.80056:140714 293.17596:4524 293.79892:4195 294.76408:160771 294.79891:181429 294.90258:20016 295.76702:4429	
65	Unknown	21	0.07620952	0.2165733	0.3372579	338.519	1053.24353027344	3168.87158203125	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	21.06487	339.90327:3391	
66	Unknown	22	0.08626784	0.2265919	0.3473286	96.62705	1156.82580566406	3481.87670898438	null	[M-H]-	M + 0	similar chromatogram in higher mz_70	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	23.13652	96.96853:12554 96.9761:15260 96.98334:5505 98.02304:6267 98.02373:7210 98.94789:6828 98.96504:3843 99.00755:2498 99.04143:7848 99.04353:4345 100.00281:53675 100.03899:2825 100.98199:2728 100.98428:1089767 100.98609:5580 101.02319:17592 101.03399:2960 101.05942:348349	
67	Unknown	22	0.06620755	0.2265919	0.9293372	114.9351	28605564	1054777216	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	225.5286	114.89502:5976 114.91751:2455 114.92219:2199 114.92453:3310 114.92803:2053 114.93227:13286 114.93285:41532 114.93504:7328178 114.93709:45542 114.94074:2817 114.94498:3282 114.94615:2157 114.95287:2646 114.97465:3535 114.97552:2219 115.00198:11995 115.03884:26830 115.07514:268062 115.93224:23479 115.93845:80036 116.03406:5602 116.04221:2527 116.07023:6706 116.07838:6103 116.92763:47165 116.93093:20574 116.93318:3281152 116.93527:23909 116.94442:2223 116.95822:8310 117.01836:10011 117.05426:6690 117.93022:8025 117.93658:29630 118.00297:10481 118.92572:2990 119.03344:2566	
68	Unknown	22	0.1764756	0.2265919	0.7044241	115.9385	410375.71875	9065434	null	[M-H]-	M + 1	isotope of 67	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	47.88199	115.93224:23479 115.93845:80036 116.03406:5602 116.04221:2527 116.07023:6706 116.07838:6103 116.92763:47165 116.93093:20574 116.93318:3281152 116.93527:23909 116.94442:2223 116.95822:8310 117.01836:10011 117.05426:6690 117.93022:8025 117.93658:29630 118.00297:10481 118.92572:2990 119.03344:2566	
69	Unknown	22	0.06620755	0.2265919	0.9393725	116.9332	13308813	495071552	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	167.4631	116.92763:47165 116.93093:20574 116.93318:3281152 116.93527:23909 116.94442:2223 116.95822:8310 117.01836:10011 117.05426:6690 117.93022:8025 117.93658:29630 118.00297:10481 118.92572:2990 119.03344:2566 121.02841:125428	
70	Unknown	22	0.08626784	0.2265919	0.3473286	242.3634	1207.65380859375	3634.86181640625	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	24.15308	243.87372:30452 244.96407:2878 245.87257:21118	
71	Unknown	22	0.0461515	0.2265919	0.520115	296.797	330923.65625	7121478	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	123.5042	296.76211:82779 296.79702:77746 297.80143:3297 298.75977:19721 298.79498:11712 298.91351:2172 301.76613:69318	
72	Unknown	23	0.1864901	0.236621	0.3070205	88.93128	4664.4970703125	18553.759765625	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	4.096384	88.93128:2329 88.9863:2260 89.02293:8992 89.02323:22948 89.04106:4431 89.04176:6168 89.93991:3104 91.02075:115169 91.03866:9225 92.02367:2195 93.00825:4553 93.03347:49555	
73	Unknown	23	0.09627816	0.236621	0.3574598	115.5458	1054.63916015625	3176.09008789063	null	[M-H]-	M + 0	similar chromatogram in higher mz_74; similar chromatogram in higher mz_75; similar chromatogram in higher mz_77; similar chromatogram in higher mz_79	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1.523775	115.05026:2271 115.07516:258201 115.93221:17694 115.93839:59875 116.03466:2870 116.07068:2705 116.07795:3848 116.91505:2185 116.92773:58494 116.93034:7434 116.93319:3209778 116.93528:18500 116.93663:4792 116.95163:2985 116.95837:5701 116.97442:2986 117.01764:6665 117.05441:7687 117.72397:1864 117.92717:6586 117.92985:9175 117.93643:21132 118.00307:8320 119.03375:5549	
74	Unknown	23	0.09627816	0.236621	0.3574598	186.307	1187.75378417969	3576.970703125	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	23.75508	185.867:18427 185.89464:15877 185.96287:3353 185.99325:4650 185.99716:2706 187.865:11578 187.89187:4709 188.93813:68565 189.86281:2160 190.0149:2504	
75	Unknown	23	0.09627816	0.236621	0.3574598	214.6513	1207.73132324219	3637.13403320313	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	24.15463	214.83191:397360 215.83629:4707 215.87653:2274 216.82925:78487 216.94476:2984 217.87101:3304 218.827:16402 219.17404:58818	
76	Unknown	23	0.06620755	0.236621	0.377743	231.7036	1100.302734375	3313.60815429688	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	22.00605	232.03637:2721 232.76224:2929 233.15346:5659 233.84218:3139 234.87373:7750 234.92709:3081 235.16899:9923 235.84039:2550 235.9104:1974 235.95251:23863	
77	Unknown	23	0.09627816	0.236621	0.3574598	244.2796	1165.15942382813	3508.9267578125	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	23.30319	243.874:20766 245.87162:22692 247.8704:2677 248.97204:17412	
78	Unknown	23	0.2065483	0.236621	0.520115	256.8616	49070.28125	590970.6875	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	29.76327	256.86164:9917 258.91215:4596 258.92006:2671 260.77948:2018 261.14836:3202	
79	Unknown	23	0.09627816	0.236621	0.377743	285.9911	3324.14111328125	10985.2900390625	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	3.231396	285.79901:234004 285.99115:2667 286.79566:2569 286.802:6103 287.79659:81948 288.79975:3969 289.79506:10832	
80	Unknown	23	0.2065483	0.236621	0.2667562	309.7582	4128.07275390625	13275.8642578125	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1.743639	309.75948:2794 310.87623:4542 312.73019:6831 312.99198:4583 313.80966:21407 314.72784:3467	
