PeakID	Title	Scans	RT left(min)	RT (min)	RT right (min)	Precursor m/z	Height	Area	Model masses	Adduct	Isotope	Comment	Reference RT	Reference m/z	Formula	Ontology	InChIKey	SMILES	Annotation tag (VS1.0)	RT matched	m/z matched	MS/MS matched	RT similarity	Dot product	Reverse dot product	Fragment presence %	Total score	S/N	MS1 isotopes	MSMS spectrum
32	Unknown	18	0.1163531	0.1865609	0.4596654	206.8694	90553.8203125	1437769.25	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	16.92221	206.83449:3133 206.86313:8503 206.86941:17816 206.94846:8391 207.82948:71089 207.8643:111312 207.94357:8720 207.99868:19525 208.02536:33354 208.51679:1964 208.86746:3724 208.87032:2844 209.04437:13369 209.82671:14413 210.86881:5199 211.13301:5276	
33	Unknown	18	0.046164	0.1865609	0.3073685	219.3907	1130.58972167969	3407.94311523438	null	[M-H]-	M + 0	similar chromatogram in higher mz_34; similar chromatogram in higher mz_35	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	22.61179	219.17471:53367 219.86886:3358 220.17765:9553 220.93496:3099 221.08066:1981 221.79877:29170 221.86066:2739 223.03605:9995 223.79746:28666	
34	Unknown	18	0.07623875	0.1865609	0.2972373	252.5539	1074.04809570313	3237.50952148438	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	21.48096	252.84013:4115 253.14358:5128 254.83921:3551 254.86346:15102 255.23181:41517 256.23514:7739 256.86355:8824 256.9275:2113	
35	Unknown	18	0.07623875	0.1865609	0.2972373	268.2522	1164.65734863281	3510.63354492188	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	23.29315	270.02479:6130 272.88242:2248 272.92054:12123	
36	Unknown	18	0.1263801	0.1865609	0.2770479	305.3033	2131.98413085938	7118.0595703125	null	[M-H]-	M + 1	isotope of 60	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	3.510946	304.80934:3376 304.86235:3325 305.76243:50951 306.76713:5236 307.16568:2347 307.76016:13427	
37	Unknown	19	0.1163531	0.1966213	0.3377307	88.93137	6948.5966796875	38937.59375	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	8.088292	88.93137:2272 89.02327:22765 89.04165:5540 89.04244:3064 89.94:2042 91.02078:137662 91.02897:3483 91.03814:2707 93.00749:2084 93.00834:2975 93.01674:3112 93.01791:1908 93.03346:47282	
38	Unknown	19	0.05620348	0.1966213	0.3174976	198.7224	1220.89611816406	3681.9091796875	null	[M-H]-	M + 0	similar chromatogram in higher mz_41; similar chromatogram in higher mz_43	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	24.41792	198.86383:122912 198.95375:4482 199.09624:2137 199.1692:10474	
39	Unknown	19	0.06622005	0.1966213	0.2468939	222.8624	3454.4326171875	20668.05859375	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	3.725272	222.86239:3058 223.03606:12919 223.79746:26886 224.87646:44099 225.79473:16628 226.872:12045 226.87445:11319 227.2004:4562 227.79276:5012	
40	Unknown	19	0.06622005	0.1966213	0.3377307	222.8624	3454.4326171875	23898.916015625	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	3.317012	222.86239:3058 223.03606:12919 223.79746:26886 224.87646:44099 225.79473:16628 226.872:12045 226.87445:11319 227.2004:4562 227.79276:5012	
41	Unknown	19	0.05620348	0.1966213	0.3174976	244.3696	1117.64807128906	3370.53955078125	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	22.35296	243.87396:20080 244.9045:2429 245.87209:19297 247.86989:5125 248.0787:1977 248.97246:16609	
42	Unknown	19	0.1664861	0.1966213	0.2468939	252.8144	2870.78393554688	11149.5478515625	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2.728109	252.83966:2476 253.14358:2353 254.86286:10383 254.9415:1931 255.23148:44784 256.23505:4652 256.8616:11576 256.92555:1944	
43	Unknown	19	0.05620348	0.1966213	0.3174976	345.5801	1223.57836914063	3689.99780273438	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	24.47157	345.79425:2057 347.79276:2408 347.88506:2642	
44	Unknown	20	0.01592248	0.2067025	0.3884616	197.0638	1528.46459960938	4610.37255859375	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1.240358	196.86123:5075 196.86583:917548 196.8704:5074 196.93821:5068 197.86854:8105 198.86394:97415 198.95308:5397 199.16919:10868 200.83863:1918	
45	Unknown	20	0.06622005	0.2067025	0.3276246	229.2682	1146.79089355469	3459.11401367188	null	[M-H]-	M + 0	similar chromatogram in higher mz_46; similar chromatogram in higher mz_47; similar chromatogram in higher mz_48; similar chromatogram in higher mz_49	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	22.93582	228.83455:3288 228.87014:7887 228.93062:49007 230.76505:2500 230.85153:2017 230.9855:6603 233.15383:9045 233.84212:2628	
46	Unknown	20	0.06622005	0.2067025	0.3276246	233.275	1138.0634765625	3432.7890625	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	22.76127	233.15383:9045 233.84212:2628 234.87367:7772 235.16886:9306 235.95246:17425 236.87134:9014 236.92969:3276 237.12309:22647 237.93084:4590 238.12721:5955	
47	Unknown	20	0.06622005	0.2067025	0.3276246	244.5795	1045.56823730469	3153.79174804688	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	20.91136	245.87253:21168 248.97198:19774 249.14861:4023	
48	Unknown	20	0.06622005	0.2067025	0.3276246	324.7575	1135.21887207031	3424.208984375	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	22.70438	325.80484:7605 327.80213:2691 328.98258:1884	
49	Unknown	20	0.06622005	0.2067025	0.3276246	332.6638	1132.08422851563	3414.75390625	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	22.64169	332.80705:4757 334.80506:7639 334.89468:16071 336.80338:2062	
50	Unknown	21	0.06622005	0.2167608	0.633458	115.9384	418122.34375	10416862	null	[M-H]-	M + 1	isotope of 56	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	57.59616	115.93228:23176 115.93841:72380 116.0056:2200 116.03405:6496 116.0422:2730 116.07066:3043 116.07896:4939 116.8918:2982 116.92786:38392 116.92972:3665 116.93091:20011 116.93317:3324537 116.93526:23029 116.93706:2661 116.94081:1944 116.95821:7737 116.97395:2982 117.01848:6959 117.05443:9160 117.92745:4205 117.93003:4686 117.93671:20549 118.00297:9523 119.03373:4824 119.06993:2191 119.93795:2467 120.0447:2012	
51	Unknown	21	0.1664861	0.2167608	0.3478765	177.8644	1797.07397460938	6642.787109375	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	3.063129	178.02592:11096 178.52744:2943 179.01972:31392 180.00469:2376 180.02273:2948 180.87056:2280	
52	Unknown	21	0.1464341	0.2167608	0.3580327	182.8698	1824.19079589844	6698.634765625	null	[M-H]-	M + 0	similar chromatogram in higher mz_54; similar chromatogram in higher mz_59; similar chromatogram in higher mz_60; similar chromatogram in higher mz_61; similar chromatogram in higher mz_62; similar chromatogram in higher mz_63; similar chromatogram in higher mz_64	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	3.303902	182.93052:5191 182.96309:570934 182.98715:5487 183.89653:32461 184.93669:3051 184.9602:112018 184.96651:32151 185.0805:2470 185.11066:5769 185.11693:3759 185.15354:7689 185.86696:21082 185.89491:19347 185.99298:7106 185.99682:3931 187.86527:17139	
53	Unknown	21	0.1364176	0.2167608	0.5617834	204.871	95064.3359375	1817358.375	null	[M-H]-	M + 1	isotope of 31	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	12.32132	204.86478:6315 204.87103:13617 204.91242:3478 205.15852:26274 205.83159:268427 205.83647:2084 205.86626:968014 206.16214:5629 206.83414:2558 206.86306:5446 206.86906:13174 206.94952:5675 207.82913:53121 207.86412:119003 207.94498:5475 207.99868:20995 208.02536:30786 208.51573:2064 208.86782:3291 209.00174:2115 209.04404:16632 209.82636:9589	
54	Unknown	21	0.07623875	0.2167608	0.3377307	205.2449	1129.82360839844	3407.82104492188	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	22.59647	204.86478:6315 204.87103:13617 204.91242:3478 205.15852:26274 205.83159:268427 205.83647:2084 205.86626:968014 206.16214:5629 206.83414:2558 206.86306:5446 206.86906:13174 206.94952:5675 207.82913:53121 207.86412:119003 207.94498:5475 207.99868:20995 208.02536:30786 208.51573:2064 208.86782:3291 209.00174:2115 209.04404:16632 209.82636:9589 210.04744:2799	
55	Unknown	21	0.03614734	0.2167608	0.7977735	294.7988	739615.6875	19959324	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	260.1454	294.76414:183061 294.79882:178325 294.90222:25728 295.76758:4173 295.79592:2168 295.80228:6600 296.76198:98265 296.79703:63945 296.93197:4214 297.24282:2484 298.75974:24911 298.79526:5107	
56	Unknown	22	0.06622005	0.2268045	0.8989021	114.935	28726104	1015361280	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	224.5599	114.89501:5469 114.90071:4461 114.91692:4028 114.91809:2996 114.92043:3574 114.92408:3134 114.92817:3405 114.92934:3957 114.93051:4197 114.93284:45777 114.93504:7292242 114.93723:34254 114.94015:5441 114.94146:3567 114.94234:2985 114.94555:2993 114.95008:3758 114.9514:2716 114.95257:2819 114.95359:2411 114.95783:2398 114.97551:3576 114.99978:2895 115.00227:30808 115.03898:24725 115.07514:266513 115.93216:13255 115.93843:80395 116.0339:4830 116.07831:9488 116.92769:36846 116.93092:23056 116.93317:3336283 116.93542:15620 116.93826:3000 116.94861:2639 116.95851:4911 117.01807:9014 117.05425:6708 117.927:3161 117.93016:8167 117.93672:19103 118.00298:8340 118.91741:3400 118.94986:1939 119.03358:5227	
57	Unknown	22	0.06622005	0.2268045	0.8989021	116.9332	13303979	470354176	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	148.4621	116.92769:36846 116.93092:23056 116.93317:3336283 116.93542:15620 116.93826:3000 116.94861:2639 116.95851:4911 117.01807:9014 117.05425:6708 117.927:3161 117.93016:8167 117.93672:19103 118.00298:8340 118.91741:3400 118.94986:1939 119.03358:5227 121.02838:139040 121.03954:2445	
58	Unknown	22	0.1765215	0.2268045	0.3681889	261.9075	4332.4482421875	21156.85546875	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	5.277063	261.90753:1960 262.99543:3091 263.86432:5704 265.86214:3424	
59	Unknown	22	0.08625121	0.2268045	0.3478765	294.5549	1486.74279785156	4483.7431640625	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	29.73486	294.76408:192254 294.79877:159898 294.90241:21417 296.76194:98027 296.79711:66674 296.93197:3413 298.75975:20535 298.79485:9313 298.91288:2283	
60	Unknown	22	0.08625121	0.2268045	0.3073685	304.3046	2307.5283203125	6959.08203125	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	3.610206	304.30458:2702 305.76215:55353 306.76651:4587 307.76081:14449	
61	Unknown	22	0.08625121	0.2268045	0.3478765	319.6314	1285.59020996094	3877.10424804688	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	25.71181	320.0424:1899 320.8947:4235 323.80692:6553	
62	Unknown	22	0.08625121	0.2268045	0.3478765	335.6543	1213.03552246094	3658.29248046875	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	24.26071	336.80267:3151 337.90446:8624 339.90248:2629	
63	Unknown	22	0.08625121	0.2268045	0.3478765	337.6897	1176.787109375	3548.97387695313	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	23.53574	337.90446:8624 339.90248:2629	
64	Unknown	22	0.08625121	0.2268045	0.3478765	346.1956	1316.9208984375	3971.591796875	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	26.33842	345.79426:3327 346.99359:2148	
65	Unknown	23	0.09628028	0.2368585	0.3580327	329.6089	1309.13427734375	3947.45458984375	null	[M-H]-	M + 0	similar chromatogram in higher mz_66	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	26.18269	332.80707:2143	
66	Unknown	23	0.09628028	0.2368585	0.3580327	344.6102	1093.68029785156	3297.79248046875	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	21.87361	345.79349:3978 345.88347:2221	
67	Unknown	24	0.1063011	0.2468939	0.3681889	91.91448	1234.93200683594	3723.91284179688	null	[M-H]-	M + 0	similar chromatogram in higher mz_68; similar chromatogram in higher mz_72	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	24.69864	92.02041:2550 93.00845:2514 93.03344:41289 94.02882:2080 94.94935:2056 94.97579:3645 94.97667:3019 94.97755:12872 94.9792:2361526 94.98073:15023 94.98216:5204 94.98303:2221 94.9916:2360 95.00938:2523 95.97894:32274 95.98384:2133 96.00789:62605	
68	Unknown	24	0.1063011	0.2468939	0.3681889	172.8063	1171.05407714844	3531.2900390625	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	23.42108	172.95643:15939 174.00597:1953 174.0076:2343 174.93087:25568 174.95514:57305 175.0596:2099 176.92898:11819	
69	Unknown	24	0.2067025	0.2468939	0.3276246	232.8502	11295.7685546875	56581.8671875	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	8.677588	232.85023:2892 233.15346:7697 233.84257:1848 234.87295:12565 235.16889:6829 235.95248:23473 236.87178:5993 237.08978:1942 237.12311:22488	
70	Unknown	24	0.1865609	0.2468939	0.3276246	246.8753	2951.57446289063	11317.826171875	null	[M-H]-	M + 0	similar chromatogram in higher mz_73; similar chromatogram in higher mz_74	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	3.326921	247.87036:6573 248.81837:4140 248.97201:13428 250.14385:3025 250.70817:1994	
71	Unknown	24	0.07623875	0.2468939	0.3986012	311.8533	1939.91796875	8070.08056640625	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2.777004	312.73026:10036 312.9926:5025 313.80924:18355 313.90851:3038 314.72846:5275 315.80614:12846 316.72575:2048	
72	Unknown	24	0.1063011	0.2468939	0.3681889	329.7203	1018.82794189453	3072.25512695313	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	20.37656	332.80686:7388	
73	Unknown	25	0.1464341	0.2569438	0.3377307	303.0497	5288.4833984375	25866.919921875	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	3.593847	303.04967:4425 303.76463:78121 304.76896:5269 304.86172:2264 305.76243:50409 306.76714:2764 307.76111:17316	
74	Unknown	25	0.1163531	0.2569438	0.3783201	345.2171	1207.33081054688	3642.52294921875	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	24.14662	345.79424:5217	
75	Unknown	26	0.1263801	0.2670041	0.3884616	86.33147	1277.38122558594	3857.18676757813	null	[M-H]-	M + 0	similar chromatogram in higher mz_77; similar chromatogram in higher mz_79	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	25.54762	85.99815:362246 86.02292:2771 86.02348:6634 86.97272:2992 87.00687:8558 87.00754:21597 87.01803:3479 87.01871:4590 87.04381:149665 88.03904:67356 89.02303:10520 89.02333:25334 89.04095:3928 89.04154:4852 89.04264:2885 91.02079:125058 91.03834:5012	
76	Unknown	26	0.2067025	0.2670041	0.4902548	117.9363	176805.109375	2399890.25	null	[M-H]-	M + 1	isotope of 57	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	20.98951	117.92715:3304 117.93663:37510 118.00302:16237 119.03373:3378 121.02839:128181 122.03129:6598	
77	Unknown	26	0.1263801	0.2670041	0.3884616	189.7025	1031.47131347656	3114.63598632813	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	20.62943	191.12811:1910	
78	Unknown	26	0.1765215	0.2670041	0.3174976	308.8024	3926.80981445313	20482.08984375	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	4.350531	308.8024:2314 310.73158:8359 312.72947:4472 312.99127:3528	
79	Unknown	26	0.1263801	0.2670041	0.3884616	344.2184	1067.6572265625	3223.9033203125	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	21.35315	343.79628:4073	
