PeakID	Title	Scans	RT left(min)	RT (min)	RT right (min)	Precursor m/z	Height	Area	Model masses	Adduct	Isotope	Comment	Reference RT	Reference m/z	Formula	Ontology	InChIKey	SMILES	Annotation tag (VS1.0)	RT matched	m/z matched	MS/MS matched	RT similarity	Dot product	Reverse dot product	Fragment presence %	Total score	S/N	MS1 isotopes	MSMS spectrum
32	Unknown	17	0.1364401	0.1765002	0.2768434	261.3401	1517.60229492188	4471.20654296875	null	[M-2H]2-	M + 1	isotope of 23	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	30.35205	261.14837:2523 265.86219:6038	
33	Unknown	17	0.04616575	0.1765002	0.2969266	281.3379	1156.28820800781	3476.28515625	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	23.12576	281.24783:5994 283.26309:14725 283.80047:191961 284.8044:3514 285.79848:291704	
34	Unknown	17	0.1163861	0.1765002	0.2266437	326.7695	5708.35986328125	26380.05859375	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	3.716009	326.76953:3409 327.80221:2989	
35	Unknown	17	0.04616575	0.1765002	0.2969266	335.7783	1237.86022949219	3721.52490234375	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	24.7572	336.80273:2605 337.90546:5725	
36	Unknown	18	0.05620733	0.1865044	0.3070035	82.41019	1381.43225097656	4154.43994140625	null	[M-H]-	M + 0	similar chromatogram in higher mz_37; similar chromatogram in higher mz_38; similar chromatogram in higher mz_39; similar chromatogram in higher mz_41; similar chromatogram in higher mz_42	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	27.62864	83.01257:3532 83.02387:4511 84.00786:77460 84.01618:2075 84.98884:2498 84.98958:3640 85.02769:10506 85.99817:313459 86.02275:3617 86.02369:3134 87.00766:10905 87.01882:6054 87.04379:203305	
37	Unknown	18	0.05620733	0.1865044	0.3070035	97.24831	1184.38293457031	3561.84521484375	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	23.68766	96.96863:17873 96.97619:24086 96.98313:4788 96.98381:3443 97.0281:4688 98.02355:8685 98.9479:5181 98.96587:3778 99.00744:3511 99.04179:3300 99.04343:3075 100.03912:3122 100.98249:9190 100.98428:1094189 100.98598:5063 101.02341:5804 101.05944:251791 101.9799:10411 101.98785:4892 102.01826:3201 102.05456:10175 102.06299:5745	
38	Unknown	18	0.05620733	0.1865044	0.3070035	191.5009	1185.82287597656	3566.17553710938	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	23.71646	191.12784:3762 193.00787:2300 194.86287:5852 194.8677:1030766 194.87223:4961 194.90481:59822 195.86524:3277 195.87044:6210 195.90457:6538	
39	Unknown	18	0.05620733	0.1865044	0.3070035	221.3799	1332.33862304688	4006.79858398438	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	26.64677	221.79921:20554 223.79711:20407 224.86196:2077 224.87675:42889 225.79437:10016 225.87968:3549	
40	Unknown	18	0.09632996	0.1865044	0.3372429	258.7813	6639.83984375	54123.31640625	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	6.628489	258.78131:3069 261.14837:2264 262.99497:3216	
41	Unknown	18	0.04616575	0.1865044	0.32717	326.3106	2175.33422851563	7236.26806640625	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	3.015355	327.80151:2535	
42	Unknown	18	0.05620733	0.1865044	0.3070035	338.7131	1354.79272460938	4074.326171875	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	27.09586	338.71315:1976 339.90329:2010	
43	Unknown	18	0.07628008	0.1865044	0.3070035	347.729	1244.03967285156	3741.25341796875	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1.796634		
44	Unknown	19	0.0662218	0.1965584	0.3170806	198.5883	1118.01904296875	3363.17456054688	null	[M-H]-	M + 0	similar chromatogram in higher mz_46; similar chromatogram in higher mz_47	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	22.36038	198.86378:124972 198.86995:2050 198.95244:3376 199.16889:11246 199.86859:2159 201.07509:2479	
45	Unknown	19	0.0662218	0.1965584	0.9276244	205.8663	4587546	148305872	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	151.1667	205.8316:136454 205.861:5439 205.86625:1216763 205.87116:7024 206.86273:4444 206.86919:19867 206.94848:6848 207.82915:43031 207.86412:156315 208.86784:3327 209.82674:7526	
46	Unknown	19	0.0662218	0.1965584	0.3170806	206.2099	1133.51843261719	3409.79907226563	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	22.67037	205.8316:136454 205.861:5439 205.86625:1216763 205.87116:7024 206.86273:4444 206.86919:19867 206.94848:6848 207.82915:43031 207.86412:156315 208.86784:3327 209.82674:7526 210.86847:2211 211.13267:3455	
47	Unknown	19	0.03609706	0.1965584	0.3473282	261.1178	1870.93530273438	6755.14990234375	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2.326751	260.92831:1991 263.86383:2687 265.86216:2902	
48	Unknown	19	0.1664711	0.1965584	0.6323534	301.7661	276185.84375	5510717	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	56.0465	301.76615:66508 303.76467:80498 305.76216:47260	
49	Unknown	19	0.02604085	0.1965584	0.246706	321.289	2319.14428710938	7238.86865234375	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	3.176965	320.89404:2648 321.28902:2864 323.80763:2663 325.80444:3130	
50	Unknown	20	0.07628008	0.206573	0.32717	72.65389	1023.81427001953	3080.29125976563	null	[M-H]-	M + 0	similar chromatogram in higher mz_59	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1.669501	72.84164:2053 73.02783:42335 74.0237:5631 74.03133:3333 74.90172:2840 74.91986:2401 74.92294:2645 74.97895:3263 74.98608:18781 74.98972:2185 74.99288:2437 74.99404:4745 74.99688:2581 74.99777:10172 74.99866:4193 74.99966:5589 75.00058:6095 75.00135:5255 75.00212:2236 75.00289:6307 75.00397:9257 75.00459:8807 75.0052:18514 75.00613:109718 75.00729:19004554 75.00813:127146 75.00967:18676 75.0109:4594 75.01136:7908 75.01221:6451 75.01283:5162 75.01375:5113 75.01429:3349 75.01528:8282 75.01614:6056 75.01706:5522 75.01961:6795 75.02146:3139 75.02608:2876 75.027:2057 75.02816:8351 75.02878:8319 75.03533:3067 75.03594:2694 75.03687:2196 75.09208:3141 75.11338:2396 76.0107:341221 76.01374:2452 76.96868:70039 76.98665:3291 77.0118:31248 77.01325:2418	
51	Unknown	20	0.0662218	0.206573	0.3473282	110.6704	1097.3984375	3301.6796875	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1.693691	111.01883:8965 111.0439:2448 112.98428:11826 113.02316:4550 114.01783:2897 114.89488:6785 114.91694:4440 114.91971:2339 114.92219:2353 114.92512:1978 114.92687:2221 114.92877:3479 114.93154:7384 114.93505:7647046 114.93666:57011 114.93958:5618 114.94425:2742 114.94995:3619 114.97465:2427 115.00249:15997 115.03894:29096 115.07517:257347	
52	Unknown	20	0.1163861	0.206573	0.4587901	115.9384	463815.5	8004308.5	null	[M-H]-	M + 1	isotope of 84	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	40.37572	115.93224:22209 115.93843:83597 116.03392:4699 116.07068:2836 116.07839:7021 116.89766:2169 116.92752:264724 116.93093:22693 116.93304:3560280 116.93483:23432 116.93768:2912 116.95762:4666 116.97382:2444 117.01763:6938 117.05421:8803 117.92717:13032 117.93658:27886 118.00376:7522 118.92527:2886 119.93796:2591	
53	Unknown	20	0.1163861	0.206573	0.2667913	119.938	5539.0791015625	29746.8671875	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	3.607392	119.93796:2591 121.02823:168604 121.99057:3196 122.0318:4443 122.05753:3229 122.96625:82896 123.90086:350046 123.93683:2264 124.00016:9054	
54	Unknown	20	0.126409	0.206573	0.3372429	141.8989	2994.53930664063	17617.7265625	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	4.062469	143.0111:5066 143.03117:3125 143.03422:3024 143.10665:61579 143.91405:11582 144.97433:112671 145.12237:2322 145.96929:3708 146.02346:23390	
55	Unknown	20	0.09632996	0.206573	0.2567247	144.9141	4695.58984375	27434.095703125	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	3.044046	144.97433:112671 145.12237:2322 145.96929:3708 146.02346:23390 146.96462:210659 146.97817:2608 147.02656:3048	
56	Unknown	20	0.1664711	0.206573	0.5607622	183.8966	130303.3828125	2074383.625	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	14.9744	183.89656:30356 184.95998:79372 184.96654:35955 185.08053:5858 185.11069:3354 185.86638:13967 185.89464:15952 185.96257:3261 186.1121:3406 187.09647:5219 187.86499:15844 187.89217:3432	
57	Unknown	20	0.02604085	0.206573	0.9977115	203.8679	5146573	183381088	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	199.0255	203.81819:1931 203.83323:182268 203.86305:8471 203.8679:1272705 203.87306:10113 204.8655:4484 204.87107:12174 204.9114:3036 205.15836:12758 205.83163:180721 205.86102:7991 205.86628:1162704 205.87012:7271 206.86309:6748 206.86944:14732 206.9492:7504 207.82881:44042 207.86423:185397 207.9436:6530	
58	Unknown	20	0.0662218	0.206573	0.8484208	207.8642	696142.375	20395546	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	52.99917	207.82881:44042 207.86423:185397 207.9436:6530 209.82639:6852 210.86849:3213 212.0556:2694 212.07391:12518 212.83394:470252 212.83909:2316	
59	Unknown	20	0.07628008	0.206573	0.32717	249.276	1268.521484375	3816.52783203125	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	25.37043	248.97217:18043 249.14866:3423 250.03509:3568 250.14389:2422 253.14315:2942	
60	Unknown	20	0.02604085	0.206573	0.8785372	292.8005	686683.6875	19433272	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	268.1473	292.76584:76618 292.8005:176399 293.17477:4633 293.80489:3890 294.76399:149351 294.79893:256268 294.90198:28788 295.802:5832 296.76161:67585 296.79708:90049	
61	Unknown	20	0.02604085	0.206573	0.8686248	294.7989	938223.3125	26670782	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	276.7281	294.76399:149351 294.79893:256268 294.90198:28788 295.802:5832 296.76161:67585 296.79708:90049 297.80084:4297 298.75955:25634 298.79497:12935 298.91292:2773	
62	Unknown	20	0.1664711	0.206573	0.3070035	294.902	122846.6484375	962711.75	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2.429597	294.76399:149351 294.79893:256268 294.90198:28788 295.802:5832 296.76161:67585 296.79708:90049 297.80084:4297 298.75955:25634 298.79497:12935 298.91292:2773	
63	Unknown	21	0.0662218	0.2166062	0.2667913	85.99816	1534276	15927906	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	12.83587	85.99816:441773 86.02369:3389 87.00766:13602 87.01815:3345 87.04378:179226 88.01092:22581 88.03856:6566 88.03925:18296 88.04679:4264 88.929:2428 89.02324:30596 89.04255:42145	
64	Unknown	21	0.09632996	0.2166062	0.2868661	88.929	6277.35791015625	53764.5859375	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2.677531	88.929:2428 89.02324:30596 89.04255:42145 91.02068:187692 91.03831:8319 93.01591:2809 93.03346:37560	
65	Unknown	21	0.07628008	0.2166062	0.3372429	97.8307	1043.24609375	3139.36743164063	null	[M-H]-	M + 0	similar chromatogram in higher mz_67	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	20.86492	98.0227:2766 98.02357:10529 98.94778:4856 98.96575:8122 99.04152:9413 100.0027:3036 100.03876:2518 100.94471:2062 100.98104:2315 100.98248:6291 100.98417:986020 100.98597:6505 101.0234:5349 101.05943:277454 101.97975:17379 102.05431:6396 102.06226:2348 102.06299:4912	
66	Unknown	21	0.03609706	0.2166062	0.2667913	111.9362	2240.6376953125	8476.9130859375	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1.978483	111.93622:2053 112.03907:2890 112.984:10594 113.05993:2756 114.0187:4243 114.02635:4890 114.89518:5734 114.90044:3377 114.91679:4607 114.91796:2385 114.91986:2391 114.92088:2856 114.92453:2822 114.92629:2934 114.92862:2491 114.92994:6835 114.93111:13680 114.9333:50354 114.93491:7253944 114.9371:51430 114.93944:8277 114.94075:5256 114.94601:2204 114.94966:4095 114.95142:2560 114.95259:4831 114.97436:1940 114.97524:6450 114.9998:3195 115.00258:10894 115.03885:28151 115.07515:272414 115.93218:17802 115.93843:72214 116.07839:6518 116.18523:1891 116.89227:2123 116.91565:2055 116.92224:2836 116.92768:250360 116.93304:3525094 116.93528:23682	
67	Unknown	21	0.07628008	0.2166062	0.3574366	120.4504	1336.54711914063	4021.9775390625	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2.195673	120.45043:2119 121.02825:154538 122.03132:5603 122.96625:69447 123.02059:2363 123.90086:332719 123.93699:1972 124:4757	
68	Unknown	21	0.1765002	0.2166062	0.3675657	256.8616	41546.21875	348784.3125	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	20.81967	256.86165:8365 261.14786:2257	
69	Unknown	21	0.1564691	0.2166062	0.2567247	293.7625	2211.68701171875	9351.3974609375	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	26.23383	293.76967:2336 293.79713:2310 294.76401:134547 294.79893:223170 294.90288:24994 295.80247:7420 295.90518:2521 296.76162:74709 296.79646:93849 298.7598:19093	
70	Unknown	21	0.1765002	0.2166062	0.5301499	296.7964	383477.5625	5845963	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	193.8511	296.76162:74709 296.79646:93849 298.7598:19093 298.79412:10476 298.91231:3543 300.75781:1941 301.76624:64835	
71	Unknown	21	0.1865044	0.2166062	0.3979301	308.8018	4382.03173828125	21674.09765625	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	6.240223	308.80182:2834 310.73201:5688 310.79502:2087 312.73032:12010 312.91387:4308 312.99199:5310	
72	Unknown	21	0.1564691	0.2166062	0.3372429	310.795	1726.92260742188	5196.70703125	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2.474109	310.73201:5688 310.79502:2087 312.73032:12010 312.91387:4308 312.99199:5310 313.80844:19008 313.9079:2891 314.72691:9800	
73	Unknown	22	0.1765002	0.2266437	0.3473282	197.8687	52758.4296875	461539.09375	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	5.488465	197.86873:13696 198.86376:89611 199.13292:3289 199.16891:8138 201.1123:2198	
74	Unknown	22	0.1765002	0.2266437	0.2868661	211.0963	5151.6748046875	17052.201171875	null	[M-H]-	M + 0	similar chromatogram in higher mz_75; similar chromatogram in higher mz_76; similar chromatogram in higher mz_79	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	3.377385	210.86885:2528 211.09631:3251 212.07391:9597 212.83391:341137 213.01369:9987 213.83885:2357 214.83187:401209 215.8284:2059 215.83667:4846	
75	Unknown	22	0.08630915	0.2266437	0.3473282	234.7607	1099.16101074219	3308.3291015625	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	21.98322	235.16934:12604 235.95251:16499 236.87181:4830 237.12314:23084 237.93089:4154 239.13891:7026	
76	Unknown	22	0.08630915	0.2266437	0.3473282	277.6362	1063.85412597656	3202.06005859375	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	21.27708	277.92349:9783 278.79661:5842 281.24726:4468	
77	Unknown	22	0.1664711	0.2266437	0.3070035	300.7572	6516.59228515625	34326.96484375	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	8.554785	300.75719:2925 301.76618:56624 303.76452:92173 304.76965:3422	
78	Unknown	22	0.1765002	0.2266437	0.2768434	306.7596	10991.8603515625	57007.15625	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	77.52743	306.75955:2466 306.76719:3144 307.76021:11330 310.73201:4277 310.87623:2579	
