PeakID	Title	Scans	RT left(min)	RT (min)	RT right (min)	Precursor m/z	Height	Area	Model masses	Adduct	Isotope	Comment	Reference RT	Reference m/z	Formula	Ontology	InChIKey	SMILES	Annotation tag (VS1.0)	RT matched	m/z matched	MS/MS matched	RT similarity	Dot product	Reverse dot product	Fragment presence %	Total score	S/N	MS1 isotopes	MSMS spectrum
10	Unknown	15	0.1361085	0.156098	0.4078442	203.873	4491237.5	63239340	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2261.896	203.83368:495269 203.863:7076 203.86787:1081937 203.87301:7399 204.83034:2589 204.86511:5582 204.87102:14057 204.9117:5701 205.1585:23875 205.83162:484925 205.83785:3058 205.86625:1043171 205.87007:10680 206.86269:7026 206.86904:9074 206.94879:9266 207.82875:82581 207.86418:152084 207.94363:8683 207.99866:24569 208.02534:34105 208.86708:3233 208.87066:3915	
11	Unknown	15	0.03600927	0.156098	0.755746	294.7988	782611.25	19815970	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	286.8537	294.7641:283026 294.79877:188241 294.9022:27334 295.76152:3428 295.76755:3874 295.80169:7612 296.76204:140788 296.79642:72031 296.93255:3711 297.04663:2657 297.80015:2832 298.75962:36592 298.79642:8627	
12	Unknown	15	0.1061191	0.156098	0.2463578	303.7645	492188.1875	3917622.5	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	15.825	303.76447:115787 304.76894:5834 304.80869:3734 305.76225:70418 306.30259:2087 307.75997:18465	
13	Unknown	15	0.09610052	0.156098	0.2764659	310.8014	1933.18859863281	5805.060546875	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2.892744	310.73154:7614 310.80143:2127 312.72991:15869 312.91247:3382 313.80946:20508 313.90913:2711 313.92957:3240 314.72776:8598	
14	Unknown	15	0.05604031	0.156098	0.2764659	328.7676	1865.08459472656	6956.43310546875	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2.392307	332.80704:5966	
15	Unknown	15	0.1061191	0.156098	0.2062164	338.713	2653.86669921875	9202.65234375	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	3.304626	338.71304:3104 339.90319:2526	
16	Unknown	15	0.02597176	0.156098	0.2764659	345.6113	1053.91345214844	3164.73583984375	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	21.07827	345.79421:4700	
17	Unknown	15	0.06606733	0.156098	0.2463578	347.7935	6254.0810546875	49684.82421875	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	6.06066		
18	Unknown	16	0.03600927	0.1661354	0.2865075	187.8079	1039.26586914063	3122.16772460938	null	[M-H]-	M + 0	similar chromatogram in higher mz_19; similar chromatogram in higher mz_21; similar chromatogram in higher mz_22; similar chromatogram in higher mz_27	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	20.78532	187.86524:20914 187.8915:4415 188.93794:83204 189.86337:8103 190.9537:2354	
19	Unknown	16	0.03600927	0.1661354	0.2865075	227.6546	1049.33081054688	3152.40478515625	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	20.98662	227.20036:4211 227.79231:4607 228.83535:2032 228.87024:5756 228.9306:50531 230.98506:2791	
20	Unknown	16	0.03600927	0.1661354	0.2865075	242.2278	1220.07556152344	3778.29052734375	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	24.40151	243.87358:18957 244.90446:2820 245.87205:13765	
21	Unknown	16	0.03600927	0.1661354	0.2865075	262.2863	1078.81127929688	3240.97021484375	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	21.57623	265.86158:3186	
22	Unknown	16	0.03600927	0.1661354	0.2865075	289.6535	1027.35095214844	3086.37280273438	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	20.54702	289.79462:15856 292.76594:142029 292.80044:139877 293.76897:3952 293.8042:6777	
23	Unknown	16	0.03600927	0.1661354	0.7351378	292.8004	563798.5	14371582	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	134.3325	292.76594:142029 292.80044:139877 293.76897:3952 293.8042:6777 294.76404:236901 294.79873:180286 294.90218:27328 295.7609:2448 295.80191:5604 296.76195:148036 296.79695:79122 296.93192:2843 297.75931:2038 297.79953:2657	
24	Unknown	16	0.04604037	0.1661354	0.7660502	296.7969	330869.84375	8377981	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	208.3853	296.76195:148036 296.79695:79122 296.93192:2843 297.75931:2038 297.79953:2657 298.7597:29916 298.79456:9143 298.91221:3160 300.75771:4551 301.76609:69564	
25	Unknown	16	0.09610052	0.1661354	0.2463578	306.7601	14373.046875	87839.6328125	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	167.8647	306.76709:3558 307.76011:10897 310.73256:5753 310.87613:2220	
26	Unknown	16	0.005428165	0.1661354	0.3066865	330.7834	1336.62573242188	7970.01953125	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1.911519	330.78339:1823 332.80774:2192 334.80495:5399 334.89504:11083	
27	Unknown	16	0.03600927	0.1661354	0.2865075	337.2017	1441.23608398438	4329.7685546875	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	28.82472	336.80334:5386 337.90498:7036	
28	Unknown	16	0.116119	0.1661354	0.3268697	345.7943	18535.775390625	155564.359375	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	17.73133	345.79419:5052	
29	Unknown	17	0.03600927	0.1761353	0.2965783	191.834	1500.24938964844	4508.9130859375	null	[M-H]-	M + 0	similar chromatogram in higher mz_30; similar chromatogram in higher mz_32; similar chromatogram in higher mz_33	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	30.00499	192.10178:1985 194.8677:1086414 194.87219:7707 194.90382:9584 195.87041:6383	
30	Unknown	17	0.03600927	0.1761353	0.2965783	295.6163	1067.95141601563	3209.66650390625	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	21.35903	295.80257:6148 296.76212:108888 296.79634:60680 297.04606:3145 297.76668:3844 298.7596:33685 298.79527:6020	
31	Unknown	17	0.116119	0.1761353	0.2262933	299.8003	2724.90185546875	9211.478515625	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	3.726656	300.75777:3324 301.76632:62139 303.76448:103235 304.76961:3768	
32	Unknown	17	0.03600927	0.1761353	0.2965783	347.6121	1071.17834472656	3219.36499023438	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	21.42357	347.79277:2585	
33	Unknown	17	0.03600927	0.1761353	0.2965783	356.0813	1149.7158203125	3455.40454101563	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	22.99432	357.06004:2805	
34	Unknown	18	0.04604037	0.1861769	0.3066865	189.2757	1065.29174804688	3202.97778320313	null	[M-H]-	M + 0	similar chromatogram in higher mz_35; similar chromatogram in higher mz_42; similar chromatogram in higher mz_36	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	21.30583	188.93786:68958 189.86307:9015 193.0078:2874 194.00933:4585	
35	Unknown	18	0.005428165	0.1861769	0.4281274	257.7841	2188.19921875	6579.18701171875	null	[M-2H]2-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2.633302	257.78411:2625 258.91899:2068 260.12851:2168	
36	Unknown	18	0.04604037	0.1861769	0.3066865	271.1181	2576.54907226563	7746.826171875	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	3.12808	271.11814:3150 272.92087:6955 273.91536:6858 274.79996:14446 274.82751:2144	
37	Unknown	18	0.1260961	0.1861769	0.2463578	343.7955	13661.0341796875	71431.8125	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	11.19925	343.79623:3198 343.89526:2903 345.7942:4061 347.79271:2509	
38	Unknown	19	0.06606733	0.1961706	0.2262933	124.9981	356612.90625	2931109.25	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	13.61229	124.99811:77086 125.02294:2369 125.89874:80271 126.00175:3012 127.89568:14890 127.99727:13694 129.01861:10958 129.05404:16608 129.0909:28516	
39	Unknown	19	0.1461064	0.1961706	0.2463578	206.869	85523.1484375	502041.875	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2.205187	206.8627:3213 206.86905:14216 206.9488:7359 207.82921:104908 207.86408:110526 207.94327:9127 207.99867:23230 208.02535:37287 208.86709:3944 209.0286:2843 209.04437:13340 209.82671:12018 210.00412:2926 211.13227:2561	
40	Unknown	19	0.1461064	0.1961706	0.2463578	252.8144	3326.07836914063	12565.4306640625	null	[M-H]-	M + 0	similar chromatogram in higher mz_43; similar chromatogram in higher mz_44; similar chromatogram in higher mz_45	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	3.346477	252.83965:3154 254.8392:2434 254.863:8497 255.23147:42309 256.23649:5364 256.86158:12161	
41	Unknown	19	0.05604031	0.1961706	0.3167782	258.2854	1259.29711914063	3787.8623046875	null	[M-2H]2-	M + 1	isotope of 35	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	25.18594	258.91209:2545 258.92:1898	
42	Unknown	19	0.04604037	0.1961706	0.3066865	267.8604	2381.88061523438	7940.189453125	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	3.372426	270.02531:7010	
43	Unknown	19	0.05604031	0.1961706	0.3167782	287.6816	1077.06323242188	3239.71752929688	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	21.54126	287.79646:124998 288.80085:3454 289.79499:12631	
44	Unknown	19	0.05604031	0.1961706	0.3066865	297.1517	1923.89685058594	5786.92333984375	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2.378235	296.76202:130824 296.79631:77896 297.15168:2399 297.76544:3568 297.80016:3332 298.76034:34260 298.79489:12458 301.76645:62569	
45	Unknown	19	0.05604031	0.1961706	0.3167782	335.4167	1243.47863769531	3740.28149414063	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	24.86957	337.90464:6290 339.90246:2148	
46	Unknown	20	0.09610052	0.2062164	0.256389	207.9987	109885.765625	921486.125	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	10.15845	207.8291:86351 207.86414:139858 207.94352:10861 207.99865:28838 208.02533:40815 208.86743:2954 209.04399:12669 209.82611:13286 210.86843:5501 211.13262:6468 212.01966:4266 212.07424:12091 212.83387:411481	
47	Unknown	20	0.116119	0.2062164	0.3066865	261.8547	1186.57141113281	3570.37036132813	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1.537706	263.86377:4249	
48	Unknown	20	0.02597176	0.2062164	0.4179942	338.7722	1479.78930664063	4452.6572265625	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2.333205	339.90243:5455 341.77208:1914	
49	Unknown	21	0.09610052	0.2162392	0.3066865	130.9295	112996.046875	1259809.125	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	9.681029	130.9295:14418 130.93625:5882 131.03418:4312 131.08898:4665 132.86702:10619 132.92823:4414 132.93696:5751 133.08537:2878 134.86328:4704 134.97123:2141 135.04377:33003	
50	Unknown	21	0.07606523	0.2162392	0.3369573	202.2171	1030.88061523438	3102.65966796875	null	[M-H]-	M + 0	similar chromatogram in higher mz_51; similar chromatogram in higher mz_52; similar chromatogram in higher mz_53; similar chromatogram in higher mz_55	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	20.61761	203.83364:316797 203.863:7474 203.86784:1003466 203.87301:6472 203.87577:2350 204.27535:1914 204.83626:2397 204.86511:5618 204.87102:11593 204.91205:4796 205.15851:21682 205.83155:350740 205.86623:962805 205.87113:4369 205.87393:2677 206.16177:4676 206.83483:2891 206.8694:12485 206.9488:7107	
51	Unknown	21	0.07606523	0.2162392	0.3369573	204.2754	1367.39038085938	4115.458984375	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	27.34781	203.83364:316797 203.863:7474 203.86784:1003466 203.87301:6472 203.87577:2350 204.27535:1914 204.83626:2397 204.86511:5618 204.87102:11593 204.91205:4796 205.15851:21682 205.83155:350740 205.86623:962805 205.87113:4369 205.87393:2677 206.16177:4676 206.83483:2891 206.8694:12485 206.9488:7107 207.82876:68146 207.86401:100293 207.94426:5746 207.99867:24852 208.02499:26648 208.86745:3086 209.04436:12046	
52	Unknown	21	0.07606523	0.2162392	0.3369573	239.5627	1171.240234375	3525.10229492188	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	23.4248	239.12764:2968 239.13854:9080 239.85271:4616 240.14189:1932 241.14351:2715 242.1751:2305 243.87395:20535	
53	Unknown	21	0.07606523	0.2162392	0.3369573	259.7946	1513.03063964844	4553.794921875	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	30.26061	263.86379:4741	
54	Unknown	21	0.07606523	0.2162392	0.2764659	281.1404	2257.19384765625	8571.939453125	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2.550424	280.98175:2192 283.26291:25143 283.80041:206457 284.26655:2622 284.80375:6315 285.799:288663 285.80652:2406	
55	Unknown	21	0.04604037	0.2162392	0.3066865	305.304	2987.68774414063	11463.4423828125	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	4.630597	305.76224:47110 307.76078:15260	
56	Unknown	21	0.005428165	0.2162392	0.2463578	338.8025	1208.03649902344	3435.1025390625	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1.967136	339.9032:3530 343.76981:2248 343.79702:2243	
57	Unknown	22	0.08610053	0.2262933	0.3470758	91.41511	1229.82189941406	3702.03149414063	null	[M-H]-	M + 0	similar chromatogram in higher mz_62; similar chromatogram in higher mz_63; similar chromatogram in higher mz_64	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	24.59644	91.02078:138903 91.03833:5744 93.01642:3366 93.03333:33876 94.02837:3062 94.97753:12225 94.97918:2306782 94.98072:12891 94.98258:2708 95.02332:2087 95.97916:31853 96.00789:81587	
58	Unknown	22	0.06606733	0.2262933	0.8787265	114.935	29721542	1023940288	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	204.0647	114.89486:5992 114.89997:2478 114.90099:4624 114.91705:3747 114.92217:2200 114.92392:2554 114.92509:3236 114.92874:2458 114.92991:6445 114.93225:16425 114.93502:7435376 114.93707:48198 114.93838:8520 114.94072:5886 114.94189:2300 114.94554:2166 114.94729:2339 114.97462:2537 114.9755:2194 114.99933:2860 115.00226:28007 115.03897:22603 115.05023:1968 115.07514:281930 115.32169:1845 115.93217:14628 115.93821:52445 116.03344:4195 116.03448:2398 116.04278:2270 116.07835:7009 116.89703:2564 116.92788:20658 116.9303:7132 116.93315:3360709 116.93525:22852 116.93705:2488 116.95842:8371 116.97394:1994 117.01838:9013 117.05439:5594 117.07947:2279 117.9367:20686 118.00294:5031 119.02371:2459	
59	Unknown	22	0.06606733	0.2262933	0.8787265	116.9332	13629880	470866880	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	162.8039	116.89703:2564 116.92788:20658 116.9303:7132 116.93315:3360709 116.93525:22852 116.93705:2488 116.95842:8371 116.97394:1994 117.01838:9013 117.05439:5594 117.07947:2279 117.9367:20686 118.00294:5031 119.02371:2459 119.93762:2398 121.02819:139550	
60	Unknown	22	0.1761353	0.2262933	0.256389	183.8968	153733.578125	734847.4375	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	0.5257689	183.89681:26279 183.96585:12012 184.95973:127806 184.96649:32889 185.00915:3009 185.11004:3110 185.11721:3021 185.15335:4351 185.86665:17238 185.89519:6177 185.96253:2956 185.9938:4965 185.99681:3211 187.05972:2607 187.09582:2624 187.86495:16613 187.89182:4662	
61	Unknown	22	0.04604037	0.2262933	0.4382857	192.5964	1059.91613769531	3190.578125	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	21.19832	193.00813:2049 194.00966:5835 194.86766:1025947 194.90507:10540 195.87038:10207 196.86582:916006 196.86941:5305 196.93705:8452	
62	Unknown	22	0.08610053	0.2262933	0.3470758	197.4721	1047.35559082031	3152.76831054688	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	20.94711	197.86224:3469 197.86884:8741 198.86374:119249 199.16919:10951 200.17277:2369 201.11157:2104	
63	Unknown	22	0.08610053	0.2262933	0.3470758	204.1401	1021.38354492188	3074.58666992188	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	20.42767	203.83364:308920 203.86818:937510 203.87301:6691 204.87102:13338 204.91205:4618 205.1585:20044 205.83155:300108 205.86623:928686 205.87007:7294 206.16177:4160 206.86304:3529 206.8692:12974 206.94879:6776 207.82947:64435 207.86413:121521 207.94329:8494 207.99866:16124 208.02534:33163 208.51535:2345 208.86708:4138 209.00172:2233 209.02823:4489 209.044:10194	
64	Unknown	22	0.08610053	0.2262933	0.3470758	262.7185	1113.58911132813	3352.1455078125	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	22.27178	262.99489:2211	
65	Unknown	22	0.1761353	0.2262933	0.4484564	275.0427	1684.66845703125	6461.51611328125	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2.275808	274.79998:13121 274.82861:2389 276.79828:19069 278.79633:11573 278.92629:2227 278.98595:3578	
66	Unknown	22	0.07606523	0.2262933	0.2764659	290.9019	5427.37451171875	24770.50390625	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	3.720282	290.90189:2921 292.76603:125826 292.80039:98398 293.17469:2786 293.80362:3502 293.86454:3933 294.76396:204494 294.79861:149234 294.9022:18926 295.76634:2457 295.80148:6898	
67	Unknown	23	0.09610052	0.2363307	0.3571821	88.28185	1157.34204101563	3484.11181640625	null	[M-H]-	M + 0	similar chromatogram in higher mz_68; similar chromatogram in higher mz_70; similar chromatogram in higher mz_71; similar chromatogram in higher mz_72	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	23.14684	88.00212:2406 88.00271:3050 88.01083:3430 88.03907:188328 88.98677:2664 89.02329:28176 89.04264:13248 91.02078:133485 91.02907:2186 91.03885:9521 92.02051:3455 92.02385:2439 93.00823:4832 93.03342:33392	
68	Unknown	23	0.09610052	0.2363307	0.3571821	203.4388	1109.63781738281	3340.5009765625	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	22.19275	203.83363:329144 203.86816:1010122 203.87301:7656 204.87102:12235 204.91136:2656 205.15851:25845 205.83152:291849 205.86621:911991 206.86905:12479 206.94845:6061 207.82876:77552 207.86409:119132 207.94391:6307 207.99867:18529 208.02535:36397	
69	Unknown	23	0.1661354	0.2363307	0.2865075	222.8624	3852.40234375	16907.51953125	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2.848063	223.79705:30122 224.8763:19957 224.92948:2406 225.79431:17180 226.87139:10158 226.87415:8956 227.79234:4909	
70	Unknown	23	0.09610052	0.2363307	0.3571821	326.2825	1376.07836914063	4142.60498046875	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	27.52157	325.80421:7445 327.85913:2754	
71	Unknown	23	0.09610052	0.2363307	0.3571821	341.7466	1163.57019042969	3502.861328125	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	23.2714	343.77057:2258	
72	Unknown	23	0.09610052	0.2363307	0.3571821	352.7963	1269.9443359375	3823.0947265625	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	25.39889	357.0603:11693	
73	Unknown	24	0.1861769	0.2463578	0.3977047	240.1423	5221.228515625	22058.46484375	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	3.373465	239.8527:5635 240.14233:2091 241.21589:2487 242.17509:2513 243.87394:19197	
74	Unknown	24	0.08610053	0.2463578	0.2965783	255.8673	1751.27941894531	7436.2314453125	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2.436301	256.23503:3209 256.86113:9166 258.91209:2015	
75	Unknown	25	0.116119	0.256389	0.3774424	101.2536	2187.01391601563	6586.69482421875	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	3.291494	100.98427:1023391 100.98607:7067 101.0232:18279 101.05953:315702 101.0612:2008 101.97952:23816 102.01763:2169 102.01861:5241 102.05499:15958 102.06211:2545 103.00258:3609 103.00468:3079 103.01365:181734 103.03282:2054 103.03493:3364 103.0363:6310 103.03692:18841 103.03865:3547273 103.04051:21374 103.042:4649 103.05378:2054 103.99782:16250 104.01695:2742 104.04216:72166 104.99878:6135 105.01766:2959 105.04314:8609 105.05455:3651 105.93457:568159	
76	Unknown	25	0.2062164	0.256389	0.3066865	336.8026	10130.47265625	52307.70703125	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	5.167491	336.80266:3089 337.90465:4913	
77	Unknown	26	0.1260961	0.2664118	0.3875777	89.85661	1163.51025390625	3506.40356445313	null	[M-H]-	M + 0	similar chromatogram in higher mz_82; similar chromatogram in higher mz_83; similar chromatogram in higher mz_84; similar chromatogram in higher mz_86; similar chromatogram in higher mz_90	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	23.2702	89.93958:5025 91.0208:121944 91.03823:4897 91.03885:9672 92.0205:3465 92.02438:2348 92.99994:2008 93.00759:2640 93.00823:4413 93.01653:2812 93.01791:2239 93.03345:37931 94.03681:4152	
78	Unknown	26	0.1061191	0.2664118	0.4382857	92.90696	1402.46923828125	4226.54052734375	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	28.04939	92.99994:2008 93.00759:2640 93.00823:4413 93.01653:2812 93.01791:2239 93.03345:37931 94.03681:4152 94.97567:1838 94.97666:3235 94.97754:14190 94.97918:2297457 94.98072:9237 94.98248:3564 95.01278:2161 95.02398:2871 95.97901:49887 95.98394:2718 95.98461:2364 96.00791:59901 96.96849:15833 96.9764:22776 96.98367:5262 97.02773:4574	
79	Unknown	26	0.09610052	0.2664118	0.4382857	106.4461	1053.6552734375	3175.34008789063	null	[M-H]-	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1.492706	107.04871:4354 107.93284:208265 108.99517:15959 109.00318:8055 110.02373:3318 111.0074:2327 111.01891:10437 111.04388:3279	
